time,hour,day,month,VHM0,VTM10,VTM02,VMDR,VSDX,VSDY,VHM0_WW,VTM01_WW,VMDR_WW,VHM0_SW1,VTM01_SW1,VMDR_SW1,VHM0_SW2,VTM01_SW2,VMDR_SW2,VPED,VTPK,wavepower
1.48339e+09,20,02,01,0.609,3.593,2.891,132.26,0.052,-0.009,0.366,2.413,96.92,0.416,3.813,149.69,0.198,5.148,-172.99,145.99,4.305,0.652962
1.48339e+09,21,02,01,0.626,3.647,2.934,132.27,0.053,-0.009,0.368,2.42,97.75,0.476,4.076,157.13,0.129,2.414,38.39,147.94,4.305,0.700294
1.48339e+09,22,02,01,0.647,3.713,2.987,132.14,0.054,-0.009,0.364,2.411,98.42,0.412,4.259,169.67,0.281,3.917,127.88,149.58,4.305,0.761605
1.4834e+09,23,02,01,0.672,3.788,3.049,131.77,0.054,-0.009,0.365,2.422,98.47,0.437,4.353,168.19,0.29,3.938,126.58,150.86,4.736,0.838194
1.4834e+09,0,03,01,0.689,3.836,3.088,131.2,0.055,-0.009,0.365,2.42,98.66,0.54,4.272,154.98,0.214,2.926,47.68,151.78,4.736,0.892305
1.48341e+09,1,03,01,0.719,3.912,3.162,129.81,0.055,-0.009,0.364,2.428,98.7,0.547,4.367,157.34,0.153,3.984,97.8,151.58,4.736,0.990952
1.48341e+09,2,03,01,0.742,3.989,3.23,129.52,0.055,-0.01,0.346,2.374,100.64,0.569,4.433,156.76,0.125,3.914,105.36,152.37,4.736,1.07614
1.48341e+09,3,03,01,0.754,4.048,3.277,130.23,0.054,-0.011,0.34,2.361,101.91,0.607,4.447,152.73,0.289,3.2,51.18,153.49,4.736,1.12766
1.48342e+09,4,03,01,0.762,4.098,3.313,131.38,0.053,-0.013,0.336,2.353,102.56,0.619,4.476,152.83,0.287,3.235,50.93,154.12,4.736,1.16594
1.48342e+09,5,03,01,0.768,4.143,3.345,132.49,0.053,-0.014,0.334,2.344,103.75,0.614,4.536,155.7,0.225,4.032,70.92,154.15,5.209,1.19738
1.48342e+09,6,03,01,0.773,4.186,3.387,133.17,0.05,-0.016,0.33,2.347,106.15,0.621,4.564,155.63,0.319,3.444,58.94,153.55,5.209,1.22562
1.48343e+09,7,03,01,0.784,4.198,3.388,132.43,0.053,-0.017,0.378,2.514,104.7,0.618,4.6,156.36,0.299,3.555,54.99,152.09,5.209,1.26436
1.48343e+09,8,03,01,0.804,4.182,3.366,129.87,0.058,-0.017,0.44,2.66,102.63,0.608,4.646,156.95,0.286,3.738,52.47,149.41,5.209,1.32462
1.48343e+09,9,03,01,0.832,4.161,3.349,125.8,0.064,-0.016,0.494,2.775,100.06,0.603,4.65,156.71,0.289,3.896,50.56,146.24,5.209,1.41137
1.48344e+09,10,03,01,0.868,4.156,3.37,120.82,0.068,-0.014,0.572,2.98,99.4,0.58,4.682,158.03,0.299,4.051,49,142.86,4.736,1.5343
1.48344e+09,11,03,01,0.913,4.169,3.396,115.44,0.075,-0.011,0.635,3.091,97.5,0.568,4.688,157.93,0.326,4.34,50.31,139.12,4.736,1.70282
1.48344e+09,12,03,01,0.967,4.204,3.435,110.11,0.082,-0.008,0.725,3.263,96.6,0.541,4.724,158.94,0.341,4.557,49.68,80.59,4.736,1.92625
1.48345e+09,13,03,01,1.015,4.287,3.536,105.88,0.082,-0.007,0.753,3.362,95.16,0.547,4.69,157.23,0.402,4.734,52.63,79.6,4.736,2.16412
1.48345e+09,14,03,01,1.055,4.373,3.613,102.7,0.084,-0.005,0.777,3.43,94.94,0.545,4.717,156.09,0.459,4.877,54.39,79.18,4.736,2.38496
1.48346e+09,15,03,01,1.09,4.455,3.681,100.17,0.085,-0.004,0.793,3.474,94.84,0.545,4.745,155.07,0.512,5,55.67,78.53,5.209,2.59356
1.48346e+09,16,03,01,1.12,4.541,3.772,98.16,0.083,-0.003,0.784,3.49,93.46,0.573,5.136,58.72,0.557,4.738,153.68,76.98,5.209,2.79115
1.48346e+09,17,03,01,1.149,4.614,3.832,96.57,0.083,-0.002,0.789,3.506,93.34,0.619,5.228,59.58,0.561,4.771,153.07,75.33,5.209,2.98479
1.48347e+09,18,03,01,1.193,4.71,3.902,95.35,0.085,-0.001,0.794,3.518,93.12,0.678,5.316,60.87,0.577,4.813,152.47,74.64,5.209,3.28472
1.48347e+09,19,03,01,1.237,4.775,3.95,94.26,0.089,0,0.901,3.74,90.65,0.604,5.437,53.53,0.594,4.963,150.24,75.19,5.209,3.58021
1.48347e+09,20,03,01,1.302,4.849,4.025,93.13,0.093,0.002,0.993,3.901,88.25,0.605,5.617,55.9,0.478,4.534,149.89,76.65,5.209,4.02782
1.48348e+09,21,03,01,1.388,4.944,4.114,92.13,0.099,0.005,1.122,4.132,85.5,0.611,5.052,151.68,0.518,5.568,46.62,78.34,5.73,4.66717
1.48348e+09,22,03,01,1.497,5.064,4.215,91.25,0.108,0.009,1.25,4.279,84.26,0.618,5.179,152.29,0.469,6.069,44.36,79.79,5.73,5.56075
1.48348e+09,23,03,01,1.622,5.222,4.367,90.55,0.113,0.012,1.402,4.517,82.89,0.635,5.224,152.18,0.268,7.114,45.13,80.83,5.73,6.73185
1.48349e+09,0,04,01,1.757,5.39,4.509,90.35,0.12,0.017,1.509,4.641,82.51,0.604,5.054,150.08,0.488,7.287,128.21,82.98,5.73,8.1532
1.48349e+09,1,04,01,1.863,5.566,4.642,90.96,0.124,0.02,1.548,4.711,81.63,0.913,6.027,134.91,0.311,7.236,45.29,87.18,6.303,9.46597
1.4835e+09,2,04,01,1.919,5.728,4.755,92.06,0.122,0.024,1.464,4.622,78.26,0.884,7.426,115.03,0.733,5.247,138.62,95.29,6.303,10.3359
1.4835e+09,3,04,01,1.934,5.856,4.833,93.17,0.118,0.026,1.392,4.567,75.34,1.263,6.459,122.44,0.283,7.289,45.23,106.52,6.303,10.7327
1.4835e+09,4,04,01,1.92,5.948,4.878,94.01,0.113,0.029,1.213,4.256,71.03,1.442,6.582,114.47,0.265,5.943,33.75,108.73,6.934,10.7441
1.48351e+09,5,04,01,1.89,6.01,4.9,94.41,0.107,0.031,1.146,4.161,70.43,1.439,6.642,114.75,0.272,6.303,46.08,109.72,6.934,10.5195
1.48351e+09,6,04,01,1.894,6.12,4.958,94.52,0.103,0.033,1.006,3.861,66.07,1.564,6.662,109.4,0.216,5.73,32.57,110.08,6.934,10.7574
1.48351e+09,7,04,01,1.875,6.146,4.942,93.94,0.102,0.037,1.139,4.164,66.12,1.453,6.815,113.71,0.156,6.303,32.61,109.99,6.934,10.5874
1.48352e+09,8,04,01,1.882,6.141,4.896,92.62,0.106,0.042,1.196,4.206,65.66,1.412,6.899,114.75,0.18,6.467,31.82,109.67,6.934,10.658
1.48352e+09,9,04,01,1.914,6.13,4.856,90.96,0.112,0.049,1.328,4.387,66.55,1.344,6.99,116.92,0.154,5.892,18.56,109.25,6.934,11.0037
1.48352e+09,10,04,01,1.966,6.118,4.832,89.19,0.118,0.057,1.427,4.461,66.28,1.326,7.095,117.1,0.162,5.027,4.15,108.69,6.934,11.587
1.48353e+09,11,04,01,2.033,6.109,4.822,87.41,0.126,0.065,1.55,4.58,66.7,1.292,7.155,118.27,0.14,5.489,3.96,107.96,6.934,12.372
1.48353e+09,12,04,01,2.11,6.099,4.82,85.61,0.133,0.073,1.701,4.749,68.09,1.225,7.179,120.68,0.113,6.053,3.27,106.91,6.934,13.3051
1.48353e+09,13,04,01,2.175,6.106,4.844,84.57,0.139,0.076,1.794,4.835,69.56,1.198,7.299,120.74,0.128,6.051,3.11,105.21,6.934,14.1537
1.48354e+09,14,04,01,2.221,6.146,4.934,84.47,0.136,0.07,1.835,4.934,70.81,1.205,7.314,120.45,0.195,5.49,3.46,101.5,6.934,14.8554
1.48354e+09,15,04,01,2.261,6.183,4.998,84.66,0.136,0.065,1.874,5.028,72.39,1.205,7.326,120.24,0.353,4.039,-4.37,98.94,6.934,15.488
1.48355e+09,16,04,01,2.302,6.212,5.046,84.91,0.138,0.06,1.958,5.16,75.02,1.022,7.005,127.9,0.516,8.932,94.5,97.19,6.934,16.1301
1.48355e+09,17,04,01,2.346,6.241,5.092,85.23,0.141,0.055,2.046,5.313,77.43,1.012,6.992,128.35,0.322,9.675,92.8,95.98,6.934,16.8309
1.48355e+09,18,04,01,2.391,6.293,5.184,85.76,0.139,0.048,2.089,5.412,78.5,1.022,6.966,128.7,0.314,9.638,93.54,95.21,6.934,17.6284
1.48356e+09,19,04,01,2.432,6.344,5.247,86.12,0.138,0.044,2.101,5.452,79.31,1.12,7.192,123.47,0.31,6.021,16.02,94.64,6.934,18.386
1.48356e+09,20,04,01,2.458,6.383,5.289,86.2,0.137,0.043,2.074,5.419,78.45,0.88,8.832,108.67,0.839,6.147,133.17,94.27,6.934,18.8966
1.48356e+09,21,04,01,2.467,6.407,5.315,86.12,0.135,0.043,2.068,5.431,78.3,1.088,6.967,129.1,0.578,8.888,89.7,94.09,6.934,19.1069
1.48357e+09,22,04,01,2.459,6.414,5.324,85.94,0.133,0.043,2.01,5.399,76.62,1.17,6.946,127.13,0.57,8.884,89.49,94.07,6.934,19.0039
1.48357e+09,23,04,01,2.44,6.408,5.319,85.69,0.13,0.043,1.986,5.395,76.1,1.174,6.919,127.31,0.555,8.879,89.49,94.04,6.934,18.6938
1.48357e+09,0,05,01,2.413,6.39,5.305,85.41,0.127,0.043,1.963,5.381,75.84,1.162,6.926,127.63,0.536,8.874,89.59,93.81,6.934,18.231
1.48358e+09,1,05,01,2.385,6.366,5.283,85.11,0.125,0.044,1.942,5.351,75.37,1.15,6.939,128.11,0.514,8.87,89.73,93.19,6.934,17.7435
1.48358e+09,2,05,01,2.362,6.339,5.241,84.94,0.126,0.047,1.92,5.31,74.97,1.146,6.949,128.72,0.491,8.866,89.86,92.11,6.934,17.3291
1.48359e+09,3,05,01,2.346,6.326,5.217,85.11,0.126,0.048,1.899,5.269,74.61,1.248,7.221,123.97,0.393,6.118,14.73,90.46,6.934,17.0601
1.48359e+09,4,05,01,2.341,6.34,5.219,85.74,0.124,0.049,1.853,5.195,73.76,1.307,7.289,123.11,0.394,6.114,14.63,88.6,6.934,17.025
1.48359e+09,5,05,01,2.346,6.377,5.239,86.78,0.123,0.049,1.764,5.059,70.91,1.434,7.333,121.49,0.393,6.109,14.59,87.25,6.934,17.1976
1.4836e+09,6,05,01,2.358,6.427,5.267,88.06,0.122,0.049,1.765,5.039,69.5,1.475,7.408,122.65,0.263,6.611,14.24,86.4,6.934,17.5102
1.4836e+09,7,05,01,2.376,6.471,5.29,89.15,0.122,0.05,1.757,5.016,69,1.515,7.466,123.54,0.259,6.607,14.26,85.86,7.627,17.9003
1.4836e+09,8,05,01,2.4,6.501,5.306,89.84,0.123,0.052,1.784,5.036,68.54,1.347,7.573,130.27,0.724,7.247,108.04,113.69,7.627,18.3484
1.48361e+09,9,05,01,2.331,6.383,5.2,90.11,0.123,0.053,1.752,4.954,67.96,1.299,7.401,131.24,0.708,7.206,108.54,115.16,6.934,16.9944
1.48361e+09,10,05,01,2.361,6.38,5.208,89.54,0.124,0.056,1.822,5.034,68.27,1.308,7.407,131.54,0.615,7.072,112.5,115.66,6.934,17.4264
1.48361e+09,11,05,01,2.383,6.362,5.206,88.72,0.125,0.059,1.846,5.042,67.78,1.306,7.403,131.56,0.624,7.073,112.5,115.12,6.934,17.7026
1.48362e+09,12,05,01,2.424,6.383,5.23,88.06,0.127,0.062,1.891,5.071,66.69,1.322,7.441,131.17,0.633,7.08,112.5,114.42,6.934,18.3775
1.48362e+09,13,05,01,2.488,6.451,5.286,87.72,0.128,0.066,1.935,5.109,66.18,1.513,7.459,126.78,0.26,6.207,2.91,113.98,6.934,19.567
1.48362e+09,14,05,01,2.558,6.533,5.35,87.39,0.129,0.069,1.986,5.161,64.82,1.57,7.54,126.23,0.207,6.766,2.32,114.27,7.627,20.9464
1.48363e+09,15,05,01,2.622,6.607,5.405,86.86,0.13,0.074,2.028,5.191,63.76,1.616,7.655,125.95,0.236,6.79,2.39,115.13,7.627,22.257
1.48363e+09,16,05,01,2.688,6.686,5.462,86.36,0.131,0.079,2.076,5.231,62.52,1.663,7.781,125.98,0.201,7.286,1.69,116.64,7.627,23.6712
1.48364e+09,17,05,01,2.763,6.775,5.526,86,0.132,0.084,2.121,5.266,61.17,1.497,7.438,122.09,0.855,9.757,136.91,118.45,7.627,25.3435
1.48364e+09,18,05,01,2.843,6.873,5.595,85.75,0.133,0.089,2.173,5.303,59.74,1.535,8.151,131.57,0.923,7.776,109.28,120,7.627,27.2205
1.48364e+09,19,05,01,2.939,6.983,5.67,86,0.137,0.091,2.286,5.426,61.98,1.614,8.402,130.98,0.785,7.81,112.5,120.51,8.39,29.5554
1.48365e+09,20,05,01,3.06,7.109,5.757,86.93,0.144,0.091,2.413,5.546,64.33,1.825,8.502,128.91,0.259,7.7,-1.01,120.95,8.39,32.6173
1.48365e+09,21,05,01,3.199,7.284,5.924,88.7,0.146,0.084,2.482,5.656,65.87,1.948,8.696,128.89,0.324,7.494,1.7,121.56,8.39,36.5254
1.48365e+09,22,05,01,3.354,7.464,6.063,90.78,0.153,0.079,2.601,5.783,69.16,2.034,8.973,129.89,0.428,6.987,2.51,122.29,8.39,41.1428
1.48366e+09,23,05,01,3.522,7.637,6.185,92.89,0.162,0.074,2.771,5.947,72.62,2.091,9.224,131.87,0.431,6.998,2.65,123.02,9.229,46.4192
1.48366e+09,0,06,01,3.419,7.533,6.09,94.86,0.162,0.065,2.687,5.851,75.21,2.032,9.096,132.69,0.561,5.158,-3.56,123.58,8.39,43.1482
1.48366e+09,1,06,01,3.607,7.71,6.276,97.12,0.166,0.051,2.918,6.137,81.37,2.018,9.432,134.96,0.557,4.794,-2.17,123.39,8.39,49.1522
1.48367e+09,2,06,01,3.738,7.888,6.437,100.12,0.168,0.035,3.068,6.397,88.05,1.987,9.666,137.46,0.768,5.513,8.76,123.26,9.229,54.0059
1.48367e+09,3,06,01,3.83,8.059,6.595,103.48,0.165,0.017,3.061,6.486,91.98,2.123,9.803,137.21,0.46,8.027,28.25,123.21,9.229,57.9262
1.48368e+09,4,06,01,3.916,8.23,6.746,106.82,0.162,0,3.145,6.671,99.31,2.09,10.179,137.78,0.958,5.796,21.57,122.91,9.229,61.8417
1.48368e+09,5,06,01,4.005,8.384,6.874,109.65,0.16,-0.016,3.138,6.724,102.99,2.224,10.562,135.09,0.616,7.959,42.57,122.2,10.152,65.895
1.48368e+09,6,06,01,4.083,8.525,7.018,111.86,0.154,-0.03,3.25,6.963,109.86,2.101,11.007,133.77,0.572,8.624,61.12,121.12,10.152,69.6385
1.48369e+09,7,06,01,4.168,8.631,7.114,113.12,0.153,-0.041,3.337,7.032,109.88,1.876,11.779,125.14,1.142,9.432,149.9,119.2,10.152,73.4704
1.48369e+09,8,06,01,4.249,8.697,7.173,113.51,0.155,-0.048,3.543,7.275,109.79,1.68,12.014,128.84,1.154,9.39,150.35,117.28,10.152,76.9377
1.48369e+09,9,06,01,4.328,8.743,7.214,113.47,0.158,-0.053,3.67,7.367,110.61,1.411,11.757,137.08,1.008,9.386,153.59,115.9,10.152,80.2474
1.4837e+09,10,06,01,4.415,8.798,7.257,113.23,0.161,-0.056,3.772,7.4,109.91,1.401,11.776,136.44,1.046,12.822,102.53,114.98,10.152,84.0314
1.4837e+09,11,06,01,4.53,8.883,7.321,112.85,0.165,-0.058,3.959,7.576,110.22,1.504,12.786,115.57,1.354,8.376,157.88,114.27,10.152,89.3207
1.4837e+09,12,06,01,4.621,8.919,7.356,112.39,0.17,-0.06,4.154,7.75,109.91,1.148,10.051,151.29,0.949,12.716,136.14,113.71,10.152,93.322
1.48371e+09,13,06,01,4.655,8.917,7.371,112.4,0.169,-0.065,4.171,7.74,112.74,1.011,12.987,93.44,0.915,12.693,136.42,113.41,10.152,94.6791
1.48371e+09,14,06,01,4.633,8.904,7.375,112.87,0.163,-0.073,4.035,7.654,115.13,1.487,12.715,110.7,0.632,11.167,147.71,113.25,10.152,93.6496
1.48371e+09,15,06,01,4.585,8.895,7.375,113.61,0.154,-0.081,3.879,7.551,119.14,1.743,12.191,102.49,0.617,11.167,148.78,112.99,10.152,91.6264
1.48372e+09,16,06,01,4.538,8.907,7.386,114.54,0.144,-0.09,3.538,7.264,124.21,1.982,11.937,102.97,1.775,7.815,72.56,112.43,10.152,89.8786
1.48372e+09,17,06,01,4.505,8.948,7.412,115.58,0.134,-0.098,3.166,6.849,130.81,3.131,9.832,96.86,0.507,9.609,176.15,111.09,10.152,88.9839
1.48373e+09,18,06,01,4.479,9.006,7.447,116.71,0.123,-0.105,2.917,6.645,137.86,3.323,9.724,97.71,0.576,9.608,176.22,108.56,10.152,88.5299
1.48373e+09,19,06,01,4.486,9.06,7.475,117.81,0.117,-0.111,3.051,6.768,136.21,2.684,9.34,100.88,1.717,12.074,88.52,105.31,10.152,89.3394
1.48373e+09,20,06,01,4.518,9.102,7.496,118.79,0.116,-0.115,3.112,6.797,135.69,2.971,10.182,94.27,0.933,10.152,112.5,103.5,10.152,91.0386
1.48374e+09,21,06,01,4.562,9.119,7.509,119.93,0.116,-0.119,3.276,6.972,133.48,2.918,10.294,93.15,0.919,10.165,176.54,102.99,10.152,92.9938
1.48374e+09,22,06,01,4.604,9.119,7.512,121.21,0.118,-0.121,3.481,7.178,131.61,2.692,10.456,90.5,1.237,8.322,-176.05,102.66,10.152,94.714
1.48374e+09,23,06,01,4.661,9.139,7.53,122.17,0.121,-0.123,3.537,7.181,131.17,2.672,10.664,91.25,1.326,8.341,-176.02,102.36,10.152,97.2866
1.48375e+09,0,07,01,4.715,9.149,7.543,122.99,0.124,-0.124,3.769,7.44,127.87,2.381,10.805,88.53,1.425,8.272,-175.81,102.58,10.152,99.6628
1.48375e+09,1,07,01,4.741,9.139,7.543,123.9,0.125,-0.125,3.792,7.448,128.03,2.36,10.796,88.91,1.488,8.339,-175.7,103.2,10.152,100.655
1.48375e+09,2,07,01,4.731,9.104,7.525,124.85,0.125,-0.124,3.791,7.446,128.14,2.307,10.752,88.99,1.543,8.386,-175.46,104.03,10.152,99.8468
1.48376e+09,3,07,01,4.691,9.049,7.489,125.68,0.124,-0.123,3.785,7.446,127.75,2.208,10.725,88.89,1.672,8.616,-177.88,105.13,10.152,97.5725
1.48376e+09,4,07,01,4.644,8.998,7.451,126.27,0.124,-0.122,3.76,7.43,127.63,2.137,10.631,88.58,1.689,8.619,-177.45,106.83,10.152,95.0882
1.48377e+09,5,07,01,4.613,8.972,7.43,126.62,0.124,-0.12,3.74,7.415,127.44,2.093,10.577,88.48,1.705,8.659,-177.41,107.71,10.152,93.5518
1.48377e+09,6,07,01,4.608,8.981,7.432,126.87,0.124,-0.119,3.727,7.405,127.24,2.079,10.565,88.65,1.738,8.76,-177.83,108.08,10.152,93.4428
1.48377e+09,7,07,01,4.618,9.028,7.462,127.25,0.124,-0.117,3.653,7.375,126.53,2.113,10.522,88.85,1.875,8.888,-179.41,108.09,10.152,94.3399
1.48378e+09,8,07,01,4.651,9.122,7.529,127.81,0.123,-0.116,3.359,7.028,127.34,2.394,10.578,92.14,2.148,9.342,174.91,107.98,10.152,96.6894
1.48378e+09,9,07,01,4.682,9.192,7.59,128.9,0.121,-0.115,3.317,7.051,127.19,2.397,10.485,92.14,2.274,9.46,174.39,108.35,10.152,98.7345
1.48378e+09,10,07,01,4.705,9.24,7.641,130.22,0.12,-0.115,3.24,6.971,127.17,2.437,10.476,94.08,2.386,9.635,173.91,108.81,10.152,100.228
1.48379e+09,11,07,01,4.714,9.268,7.677,131.49,0.118,-0.114,3.222,6.982,127.21,2.477,9.761,173.67,2.388,10.411,93.75,108.99,10.152,100.916
