time,hour,day,month,VHM0,VTM10,VTM02,VMDR,VSDX,VSDY,VHM0_WW,VTM01_WW,VMDR_WW,VHM0_SW1,VTM01_SW1,VMDR_SW1,VHM0_SW2,VTM01_SW2,VMDR_SW2,VPED,VTPK,wavepower
1.54645e+09,17,02,01,2.31,6.978,5.663,151.72,0.096,-0.031,0.818,3.521,86.56,1.327,6.957,-179.61,1.005,8.437,-114.05,101.52,7.627,18.2453
1.54645e+09,18,02,01,2.258,6.97,5.728,145.74,0.088,-0.023,0.641,3.18,79.06,1.224,6.896,-177.97,0.942,8.34,-113.95,99.11,7.627,17.4131
1.54646e+09,19,02,01,2.248,6.925,5.71,137.68,0.091,-0.021,0.884,3.814,83.33,1.53,6.631,111.78,1.061,7.433,-174.33,97.07,7.627,17.1478
1.54646e+09,20,02,01,2.302,6.843,5.63,127.64,0.104,-0.019,1.316,4.666,88.87,1.061,8.14,101.87,0.867,5.823,136.91,95.68,7.627,17.7686
1.54646e+09,21,02,01,2.383,6.674,5.467,117.17,0.128,-0.019,1.768,5.209,93.25,0.879,6.47,142.2,0.534,8.653,103.02,94.9,7.627,18.5708
1.54647e+09,22,02,01,2.607,6.669,5.457,109.24,0.159,-0.021,2.228,5.62,95.6,0.468,8.751,136.07,0.332,9.365,63.09,94.39,7.627,22.2095
1.54647e+09,23,02,01,2.926,6.783,5.575,104.67,0.19,-0.028,2.694,5.953,97.11,0.658,7.218,-171.68,0.495,8.274,146.39,94.02,7.627,28.4555
1.54647e+09,0,03,01,3.319,7.008,5.773,102.54,0.22,-0.037,3.175,6.267,98.93,0.508,7.363,-168.79,0.229,10.342,146.7,93.41,7.627,37.8272
1.54648e+09,1,03,01,3.681,7.252,5.954,102.09,0.247,-0.048,3.561,6.51,100.25,0.309,10.197,48.78,0.288,7.916,162.38,93.74,8.39,48.1488
1.54648e+09,2,03,01,3.894,7.505,6.207,102.98,0.238,-0.053,3.734,6.742,101.83,0.514,10.325,148.16,0.43,9.932,49.82,98.49,8.39,55.762
1.54648e+09,3,03,01,3.999,7.704,6.374,104.55,0.23,-0.058,3.789,6.887,104.44,0.69,10.093,59.41,0.671,10.258,148.75,103.38,8.39,60.3692
1.54649e+09,4,03,01,4.046,7.838,6.472,106.51,0.223,-0.064,3.83,7.006,107.01,0.666,10.632,150.1,0.615,10.387,60.58,109.92,8.39,62.8714
1.54649e+09,5,03,01,4.064,7.934,6.536,108.62,0.216,-0.071,3.81,7.067,109.83,0.741,11.02,148.55,0.532,11.417,75.64,119.18,9.229,64.209
1.5465e+09,6,03,01,4.067,8.006,6.586,110.54,0.209,-0.077,3.787,7.117,112.17,0.803,11.047,148.77,0.54,11.494,77.74,120.49,9.229,64.8873
1.5465e+09,7,03,01,4.07,8.068,6.631,112.28,0.202,-0.084,3.737,7.111,114.4,0.832,11.028,149.81,0.717,11.449,87.35,120.74,9.229,65.4864
1.5465e+09,8,03,01,4.076,8.157,6.748,113.83,0.187,-0.085,3.675,7.169,116.98,0.86,11.022,150.15,0.811,9.558,77.97,120.49,9.229,66.4041
1.54651e+09,9,03,01,4.087,8.23,6.8,115.09,0.18,-0.091,3.685,7.237,118.88,0.847,11.555,90.39,0.785,9.571,78.49,118.43,9.229,67.3605
1.54651e+09,10,03,01,4.083,8.292,6.833,116,0.173,-0.096,3.513,7.104,121.86,1.239,10.851,90.5,0.638,11.362,112.5,116.18,9.229,67.7352
1.54651e+09,11,03,01,4.044,8.323,6.833,116.65,0.166,-0.101,3.422,7.032,123.1,1.292,10.919,90.89,1.093,11.455,127.87,114.65,9.229,66.6958
1.54652e+09,12,03,01,3.961,8.311,6.791,117.15,0.158,-0.105,3.323,6.973,124.63,1.312,10.968,91.16,1.064,11.457,125.5,113.52,9.229,63.8938
1.54652e+09,13,03,01,3.812,8.263,6.687,117.46,0.149,-0.109,2.865,6.492,129.52,1.776,10.904,102.48,1.516,7.312,78.86,112.52,9.229,58.8355
1.54652e+09,14,03,01,3.616,8.222,6.627,117.65,0.133,-0.105,2.218,5.68,133.11,2.78,9.078,104.57,0.332,7.829,-179.85,111.78,9.229,52.6781
1.54653e+09,15,03,01,3.426,8.18,6.557,118.14,0.12,-0.103,1.753,5.043,139.07,2.857,8.817,106.8,0.702,5.905,-167.25,111.45,9.229,47.0462
1.54653e+09,16,03,01,3.27,8.155,6.53,119.52,0.106,-0.099,1.469,4.667,142.2,2.84,8.633,109.99,0.679,5.554,-164.93,111.47,9.229,42.7283
1.54653e+09,17,03,01,3.17,8.17,6.575,122.82,0.093,-0.096,1.189,4.269,146.08,2.937,8.201,118.67,0.089,9.41,-97.9,111.8,9.229,40.2288
1.54654e+09,18,03,01,3.12,8.224,6.694,128.6,0.08,-0.091,0.881,3.734,146.38,2.586,8.282,109.84,1.189,7.538,-169.18,112.44,9.229,39.2273
1.54654e+09,19,03,01,3.108,8.292,6.795,135.35,0.072,-0.09,0.848,3.725,146.5,2.385,8.204,108.59,1.446,8.155,-170.73,112.94,9.229,39.248
1.54655e+09,20,03,01,3.105,8.348,6.845,141,0.067,-0.091,0.884,3.839,148.37,2.254,8.145,108.76,1.941,8.266,-177.33,-176.73,9.229,39.4368
1.54655e+09,21,03,01,3.087,8.376,6.85,144.93,0.065,-0.093,0.888,3.817,147.87,2.15,8.113,109.03,2.026,8.399,-176.35,-175.56,9.229,39.1116
1.54655e+09,22,03,01,3.054,8.381,6.828,147.5,0.064,-0.094,0.908,3.866,146.57,2.063,8.1,109.21,2.058,8.444,-175.42,-174.62,9.229,38.3027
1.54656e+09,23,03,01,3.012,8.366,6.791,149.13,0.063,-0.094,0.907,3.85,146.28,2.057,8.455,-174.67,2.002,8.067,109.65,-173.93,9.229,37.1898
1.54656e+09,0,04,01,2.965,8.335,6.742,150.08,0.063,-0.094,0.92,3.863,144.91,2.037,8.443,-174.11,1.946,8.068,110.08,-173.45,9.229,35.9047
1.54656e+09,1,04,01,2.913,8.294,6.687,150.55,0.064,-0.093,0.924,3.854,143.39,2.005,8.403,-173.73,1.899,8.068,110.51,-173.12,9.229,34.4859
1.54657e+09,2,04,01,2.859,8.245,6.623,150.75,0.065,-0.092,0.926,3.838,142.53,1.967,8.374,-173.52,1.856,8.043,110.77,-172.9,9.229,33.0229
1.54657e+09,3,04,01,2.786,8.153,6.52,149.76,0.067,-0.091,0.95,3.9,140.16,1.895,8.228,-173.43,1.806,8.077,110.5,-172.76,9.229,31.0081
1.54657e+09,4,04,01,2.769,8.139,6.487,149.82,0.07,-0.09,0.979,3.948,137.97,1.885,8.237,-173.48,1.775,8.108,110.57,-172.62,9.229,30.5783
1.54658e+09,5,04,01,2.736,8.096,6.428,150.02,0.072,-0.089,1,3.994,135.78,1.876,8.212,-173.82,1.721,8.078,110.2,-172.67,9.229,29.6961
1.54658e+09,6,04,01,2.702,8.044,6.364,150.1,0.075,-0.088,1.023,4.02,133.28,1.86,8.188,-174.06,1.672,8.071,110.3,-172.76,9.229,28.7766
1.54659e+09,7,04,01,2.672,7.981,6.292,150.09,0.077,-0.089,1.043,4.025,135.6,1.828,8.244,-174.27,1.646,7.947,110.13,-172.9,9.229,27.9207
1.54659e+09,8,04,01,2.646,7.903,6.215,149.95,0.077,-0.092,1.083,4.086,137.9,1.788,8.284,-174.27,1.623,7.841,110.15,-173.1,9.229,27.1124
1.54659e+09,9,04,01,2.623,7.816,6.135,149.73,0.077,-0.095,1.121,4.122,139.84,1.748,8.3,-174.55,1.602,7.772,110.38,-173.37,9.229,26.3498
1.5466e+09,10,04,01,2.6,7.727,6.056,149.64,0.077,-0.099,1.177,4.218,141.9,1.714,8.294,-175.05,1.56,7.716,109.74,-173.72,9.229,25.5949
1.5466e+09,11,04,01,2.579,7.639,5.985,149.79,0.075,-0.103,1.217,4.286,145.46,1.67,8.303,-175.36,1.543,7.608,109.96,-174.15,9.229,24.8963
1.5466e+09,12,04,01,2.56,7.558,5.948,150.21,0.072,-0.104,1.264,4.384,147.34,1.653,8.301,-176.38,1.491,7.542,109.44,-174.68,9.229,24.2707
1.54661e+09,13,04,01,2.543,7.485,5.907,150.75,0.07,-0.106,1.275,4.4,147.83,1.647,8.201,-177,1.459,7.516,109.97,-175.27,9.229,23.7181
1.54661e+09,14,04,01,2.526,7.426,5.855,151.35,0.07,-0.108,1.218,4.258,146.02,1.705,8.022,-179.01,1.409,7.453,109.78,-175.88,8.39,23.2176
1.54661e+09,15,04,01,2.504,7.39,5.84,151.97,0.069,-0.107,1.163,4.151,145.13,1.719,7.921,-179.43,1.401,7.402,111.45,-176.46,8.39,22.7044
1.54662e+09,16,04,01,2.479,7.367,5.833,152.54,0.068,-0.105,1.148,4.145,144.78,1.771,7.848,178.12,1.3,7.383,108.52,-176.9,8.39,22.184
1.54662e+09,17,04,01,2.448,7.349,5.823,153.01,0.068,-0.102,1.112,4.106,145.08,1.764,7.808,178.13,1.281,7.305,108.75,-177.1,8.39,21.5798
1.54662e+09,18,04,01,2.6,7.606,6.014,153.52,0.07,-0.104,1.098,4.072,142.59,1.927,7.955,177.83,1.355,7.471,108.67,-176.92,9.229,25.1941
1.54663e+09,19,04,01,2.545,7.593,5.998,153.75,0.071,-0.098,1.07,4.044,137.45,1.904,7.852,178.26,1.305,7.606,109.41,-176.48,9.229,24.0982
1.54663e+09,20,04,01,2.496,7.563,5.951,153.41,0.075,-0.092,1.091,4.085,131.08,1.872,7.796,178.63,1.238,7.787,109.8,-175.98,8.39,23.0876
1.54664e+09,21,04,01,2.454,7.514,5.887,152.61,0.082,-0.086,1.111,4.107,125.89,1.833,7.748,178.96,1.193,7.891,110.34,-175.56,8.39,22.1726
1.54664e+09,22,04,01,2.412,7.437,5.805,151.37,0.089,-0.079,1.138,4.133,120.16,1.792,7.688,179,1.143,7.965,110.97,-175.25,8.39,21.2006
1.54664e+09,23,04,01,2.368,7.336,5.712,149.73,0.097,-0.071,1.181,4.196,113.97,1.704,7.647,-179.36,1.107,8.247,118.95,-175.03,8.39,20.1567
1.54665e+09,0,05,01,2.323,7.214,5.61,147.75,0.104,-0.062,1.239,4.294,109.17,1.638,7.565,-178.91,1.047,8.281,121.81,-174.87,8.39,19.0753
1.54665e+09,1,05,01,2.279,7.08,5.504,145.8,0.109,-0.059,1.311,4.393,110.5,1.621,7.59,178.67,0.864,8.676,116.82,-174.8,8.39,18.0185
1.54665e+09,2,05,01,2.242,6.945,5.404,144.12,0.112,-0.06,1.356,4.439,113.93,1.539,7.661,179.19,0.808,8.589,116.73,-174.87,8.39,17.1057
1.54666e+09,3,05,01,2.216,6.823,5.32,142.85,0.113,-0.065,1.423,4.547,117.62,1.454,7.729,-179.86,0.757,8.498,116.6,-175.09,8.39,16.4176
1.54666e+09,4,05,01,2.202,6.725,5.256,142.13,0.113,-0.071,1.535,4.736,120.79,1.391,7.83,-179.89,0.549,9.047,118.08,-175.44,7.627,15.978
1.54666e+09,5,05,01,2.201,6.651,5.211,142.01,0.112,-0.078,1.611,4.86,125.61,1.303,7.959,-178,0.492,8.975,116.48,-175.9,7.627,15.7879
1.54667e+09,6,05,01,2.273,6.694,5.249,142.5,0.112,-0.088,1.66,4.894,128.93,1.325,8.118,-178.73,0.501,8.959,116.08,125.84,7.627,16.9465
1.54667e+09,7,05,01,2.292,6.667,5.24,142.97,0.111,-0.094,1.759,5.052,131.54,1.259,8.157,-176.34,0.384,7.169,90.4,127.32,7.627,17.1615
1.54668e+09,8,05,01,2.332,6.639,5.234,143.17,0.112,-0.101,1.826,5.098,131.81,1.264,8.125,-176.66,0.352,8.819,104.01,128.39,7.627,17.6911
1.54668e+09,9,05,01,2.398,6.623,5.246,143.22,0.114,-0.108,1.914,5.163,133.46,1.249,8.147,-176.32,0.368,8.797,103.51,129.04,7.627,18.6616
1.54668e+09,10,05,01,2.483,6.645,5.332,143.13,0.112,-0.111,2.032,5.329,134.45,1.23,8.094,-174.64,0.384,8.172,91.05,129.19,7.627,20.0745
1.54669e+09,11,05,01,2.594,6.693,5.414,142.88,0.113,-0.117,2.177,5.499,136.36,1.19,8.085,-172.9,0.447,8.225,91.12,128.84,7.627,22.0677
1.54669e+09,12,05,01,2.728,6.763,5.506,142.52,0.115,-0.125,2.289,5.595,136.93,1.228,8.045,-173.1,0.538,8.299,91.2,128.1,7.627,24.6618
1.54669e+09,13,05,01,2.86,6.852,5.61,142.35,0.115,-0.133,2.414,5.727,138.44,1.144,7.988,-169.52,0.434,8.39,172.5,127.53,7.627,27.4628
1.5467e+09,14,05,01,2.962,6.956,5.715,142.15,0.113,-0.137,2.462,5.811,139.42,1.184,7.922,-169.42,0.454,8.39,172.5,127.19,7.627,29.9038
1.5467e+09,15,05,01,3.048,7.099,5.876,141.69,0.106,-0.134,2.4,5.803,142.78,1.079,8.01,-175.84,0.693,9.723,-167.43,165.7,7.627,32.3164
1.5467e+09,16,05,01,3.131,7.245,6.003,141.16,0.103,-0.135,2.469,5.93,145.64,1.286,7.301,96.67,1.223,8.12,-169.79,166.55,7.627,34.8017
1.54671e+09,17,05,01,3.191,7.364,6.097,140.95,0.099,-0.137,2.454,5.952,147.4,1.387,7.442,99.03,0.837,9.726,90.63,167.06,8.39,36.7421
1.54671e+09,18,05,01,3.219,7.439,6.149,141.17,0.096,-0.139,2.444,5.952,148.14,1.672,8.1,97.82,1.229,8.711,-170.71,167.41,8.39,37.7705
1.54671e+09,19,05,01,3.208,7.484,6.181,141.39,0.094,-0.137,2.323,5.823,146.38,1.549,7.902,100.23,0.661,10.332,90.73,112.7,8.39,37.7397
1.54672e+09,20,05,01,3.176,7.513,6.2,141.54,0.092,-0.132,2.184,5.706,146.41,1.643,7.983,103.56,0.65,10.341,91.09,113.48,8.39,37.1339
1.54672e+09,21,05,01,3.124,7.51,6.196,141.95,0.091,-0.127,1.926,5.339,143.43,1.812,8.262,105.09,0.939,8.326,165.41,115.03,8.39,35.9135
1.54673e+09,22,05,01,3.055,7.487,6.173,142.49,0.09,-0.121,1.813,5.203,141.8,1.814,8.204,107.88,0.893,8.341,165.32,116.01,8.39,34.2394
1.54673e+09,23,05,01,2.992,7.473,6.157,142.78,0.09,-0.114,1.692,5.056,138.13,2.029,8.109,121.58,1.405,7.736,-166.46,116.02,8.39,32.7804
1.54673e+09,0,06,01,2.936,7.462,6.145,142.85,0.09,-0.108,1.567,4.888,136.57,1.769,8.041,108.49,1.582,7.664,-170.57,115.91,8.39,31.5183
1.54674e+09,1,06,01,2.886,7.437,6.093,142.86,0.092,-0.107,1.484,4.699,135.29,1.786,7.953,110.35,1.561,7.702,-170.2,116.1,8.39,30.3519
1.54674e+09,2,06,01,2.838,7.414,6.065,142.85,0.092,-0.103,1.418,4.598,135.81,1.784,7.855,110.16,1.547,7.684,-170.02,116.33,8.39,29.2599
1.54674e+09,3,06,01,2.797,7.395,6.046,142.68,0.092,-0.1,1.372,4.532,134.35,1.822,7.78,113.2,1.528,7.684,-169.97,116.4,8.39,28.3478
1.54675e+09,4,06,01,2.761,7.377,6.032,142.32,0.091,-0.097,1.338,4.518,135.35,1.816,7.683,112.51,1.505,7.684,-170.08,116.29,8.39,27.5555
1.54675e+09,5,06,01,2.727,7.354,6.018,141.81,0.09,-0.094,1.311,4.499,134.44,1.801,7.657,112.27,1.489,7.627,-170.51,116.21,8.39,26.7972
1.54675e+09,6,06,01,2.693,7.329,6.003,141.1,0.089,-0.091,1.209,4.287,133.83,1.911,7.658,116.29,1.462,7.553,-170.71,116.02,8.39,26.0444
1.54676e+09,7,06,01,2.662,7.312,5.996,140.13,0.089,-0.088,1.139,4.164,133.82,1.937,7.59,116.26,1.428,7.497,-170.85,115.36,8.39,25.3892
1.54676e+09,8,06,01,2.629,7.296,5.992,139.2,0.088,-0.084,1.103,4.148,132.27,1.928,7.576,115.79,1.405,7.37,-171.17,114.81,8.39,24.7094
1.54677e+09,9,06,01,2.703,7.43,6.097,138.49,0.089,-0.083,1.02,3.957,132.97,2.051,7.597,116.02,1.435,7.45,-171.23,114.32,8.39,26.5997
1.54677e+09,10,06,01,2.624,7.384,6.054,137.9,0.087,-0.08,0.961,3.877,130.53,2.005,7.543,115.89,1.394,7.311,-171.34,113.82,8.39,24.9124
1.54677e+09,11,06,01,2.541,7.332,6.005,137.31,0.085,-0.076,0.914,3.798,131.35,1.953,7.479,115.17,1.343,7.248,-171.21,113.25,8.39,23.1968
1.54678e+09,12,06,01,2.459,7.279,5.957,136.59,0.082,-0.072,0.839,3.671,129.03,1.91,7.373,114.73,1.302,7.13,-171.17,112.39,8.39,21.5668
1.54678e+09,13,06,01,2.384,7.221,5.896,135.74,0.08,-0.07,0.873,3.76,132.15,1.833,7.376,112.79,1.249,7.144,-170.8,111.1,8.39,20.1097
1.54678e+09,14,06,01,2.322,7.162,5.831,134.75,0.078,-0.07,0.854,3.719,133.99,1.788,7.307,111.07,1.209,7.103,-170.55,109.18,8.39,18.9215
1.54679e+09,15,06,01,2.268,7.093,5.745,133.76,0.078,-0.073,0.864,3.703,136.61,1.745,7.249,109.26,1.164,7.132,-170.04,107.04,8.39,17.8777
1.54679e+09,16,06,01,2.219,7.016,5.667,132.94,0.076,-0.075,0.868,3.688,138.38,1.701,7.184,107.47,1.131,7.122,-169.77,104.81,7.627,16.9278
1.54679e+09,17,06,01,2.173,6.936,5.59,132.39,0.074,-0.076,0.878,3.715,140.65,1.651,7.123,105.21,1.107,7.06,-169.54,103.44,7.627,16.0481
1.5468e+09,18,06,01,2.132,6.865,5.52,132.11,0.072,-0.078,0.888,3.711,144.29,1.614,7.048,103.58,1.074,7.106,-168.99,102.1,7.627,15.2901
1.5468e+09,19,06,01,2.096,6.823,5.482,132.13,0.067,-0.079,0.849,3.634,148.19,1.573,6.922,100.98,1.094,7.122,-170.66,100.62,7.627,14.6877
1.5468e+09,20,06,01,2.066,6.813,5.461,132.51,0.062,-0.082,0.773,3.439,152.71,1.575,6.82,101.23,1.09,7.097,-170.2,99.14,7.627,14.2494
1.54681e+09,21,06,01,2.093,6.911,5.535,133.17,0.056,-0.083,0.744,3.403,156.27,1.558,6.88,97.73,1.182,7.053,-172.49,97.69,7.627,14.8346
1.54681e+09,22,06,01,2.056,6.929,5.56,134.02,0.049,-0.081,0.663,3.218,158.79,1.528,6.858,97,1.205,6.938,-172.44,-172.39,7.627,14.352
1.54682e+09,23,06,01,2.026,6.955,5.581,135.19,0.042,-0.08,0.623,3.135,164.17,1.503,6.835,96.62,1.206,6.965,-171.63,-171.85,7.627,13.9885
1.54682e+09,0,07,01,1.999,6.995,5.618,136.7,0.035,-0.078,0.562,3.013,169.94,1.478,6.791,96.48,1.222,6.937,-171.03,-171.28,7.627,13.6965
1.54682e+09,1,07,01,1.979,7.048,5.663,138.87,0.031,-0.076,0.523,2.916,169.01,1.323,6.669,96.21,1.288,6.811,-172.63,-170.65,8.39,13.5255
1.54683e+09,2,07,01,1.967,7.109,5.707,142.09,0.03,-0.075,0.498,2.849,166.67,1.323,6.616,98.28,1.288,6.984,-168.9,-169.96,8.39,13.4776
1.54683e+09,3,07,01,1.954,7.155,5.748,146.01,0.029,-0.073,0.479,2.823,164.65,1.354,6.82,96.13,1.325,7.067,-167.8,-169.34,8.39,13.3861
1.54683e+09,4,07,01,1.929,7.164,5.764,149.7,0.029,-0.071,0.434,2.664,162.58,1.356,7.054,-167.32,1.302,6.762,96.57,-168.81,8.39,13.0622
1.54684e+09,5,07,01,1.891,7.139,5.748,152.71,0.029,-0.069,0.421,2.648,160.56,1.356,7.055,-166.56,1.248,6.69,97.17,-168.3,8.39,12.5088
1.54684e+09,6,07,01,1.847,7.098,5.706,155.15,0.029,-0.068,0.394,2.564,158.92,1.347,7.011,-165.94,1.2,6.583,98.14,-167.76,7.627,11.8649
1.54684e+09,7,07,01,1.812,7.056,5.633,157.43,0.029,-0.07,0.42,2.62,159.65,1.333,7.044,-165.39,1.152,6.536,98.71,-167.2,7.627,11.352
1.54685e+09,8,07,01,1.792,7.021,5.551,159.7,0.029,-0.073,0.477,2.781,161.45,1.319,7.135,-164.53,1.114,6.496,99.59,-166.61,7.627,11.0477
1.54685e+09,9,07,01,1.785,6.987,5.459,161.82,0.029,-0.078,0.515,2.838,162.16,1.323,7.147,-164.2,1.082,6.473,100.4,-166.01,7.627,10.9085
