time,hour,day,month,VHM0,VTM10,VTM02,VMDR,VSDX,VSDY,VHM0_WW,VTM01_WW,VMDR_WW,VHM0_SW1,VTM01_SW1,VMDR_SW1,VHM0_SW2,VTM01_SW2,VMDR_SW2,VPED,VTPK,wavepower
1.48E+09,21,1,1,0.919,5.366,4.119,-174.18,0.003,-0.05,0.218,1.934,157.98,0.746,5.343,165.63,0.49,4.57,-117.59,172.03,6.934,2.22064
1.48E+09,22,1,1,0.893,5.319,4.054,-172.74,0.009,-0.048,0.222,1.933,148.38,0.71,5.255,165.51,0.493,4.696,-116.42,171.97,6.934,2.0784
1.48E+09,23,1,1,0.87,5.269,3.985,-171.2,0.015,-0.046,0.227,1.948,138.85,0.677,5.128,165.35,0.497,4.853,-115.17,171.97,6.303,1.95417
1.48E+09,0,2,1,0.849,5.209,3.909,-169.74,0.022,-0.042,0.244,1.999,128.65,0.641,5.049,165.46,0.5,4.997,-113.99,172.01,6.303,1.83978
1.48E+09,1,2,1,0.827,5.151,3.853,-168.17,0.026,-0.039,0.235,1.937,125.27,0.614,4.886,164.06,0.501,5.11,-113,171.99,6.303,1.72623
1.48E+09,2,2,1,0.801,5.098,3.821,-166.44,0.026,-0.035,0.223,1.899,123.05,0.587,4.711,162.78,0.497,5.198,-112.21,-110.93,6.303,1.60273
1.48E+09,3,2,1,0.773,5.044,3.795,-164.92,0.026,-0.032,0.197,1.821,121.5,0.559,4.617,162.47,0.489,5.23,-111.61,-110.55,6.303,1.47683
1.48E+09,4,2,1,0.742,4.985,3.77,-163.82,0.024,-0.029,0.176,1.739,120.35,0.542,4.373,159.84,0.476,5.219,-111.17,-110.27,6.303,1.34484
1.48E+09,5,2,1,0.71,4.919,3.741,-163.24,0.023,-0.027,0.156,1.675,120,0.52,4.243,158.79,0.458,5.178,-110.85,-110.06,5.73,1.21504
1.48E+09,6,2,1,0.678,4.847,3.709,-163.23,0.021,-0.025,0.131,1.553,119.32,0.506,4.09,159.07,0.431,5.223,-109.62,-109.89,5.73,1.09176
1.48E+09,7,2,1,0.65,4.725,3.57,-165.18,0.024,-0.024,0.176,1.764,114.71,0.475,4.159,160.69,0.407,5.151,-109.36,-109.76,5.73,0.978193
1.48E+09,8,2,1,0.631,4.527,3.339,-170.56,0.033,-0.025,0.228,1.918,111.25,0.445,4.22,163,0.38,5.079,-109.09,-109.62,5.73,0.883213
1.48E+09,9,2,1,0.591,4.168,3.02,-179.57,0.042,-0.024,0.285,2.064,108.4,0.388,4.127,167.69,0.332,4.907,-108.7,-109.25,5.73,0.713344
1.48E+09,10,2,1,0.564,3.655,2.715,157.07,0.055,-0.021,0.353,2.219,105.5,0.3,4.634,165.38,0.265,4.567,-108.67,169.37,5.209,0.569694
1.48E+09,11,2,1,0.593,3.44,2.648,138.22,0.067,-0.016,0.426,2.373,101.47,0.255,4.832,167.09,0.229,4.505,-108.04,113.31,4.736,0.59274
1.48E+09,12,2,1,0.638,3.341,2.655,123.62,0.077,-0.008,0.5,2.523,97.07,0.274,3.36,158.62,0.204,5.022,171.93,109.61,3.234,0.666368
1.48E+09,13,2,1,0.685,3.361,2.725,116.15,0.083,-0.006,0.567,2.696,97.35,0.298,3.646,158.7,0.161,5.267,173.73,109.2,3.558,0.772762
1.48E+09,14,2,1,0.728,3.46,2.836,114.09,0.084,-0.009,0.608,2.839,98.18,0.363,4.032,158.72,0.131,4.452,-108.64,110.42,3.914,0.898535
1.48E+09,15,2,1,0.771,3.602,2.971,114.7,0.081,-0.013,0.636,2.962,100.58,0.398,4.236,155.86,0.107,4.457,-107.79,112.82,3.914,1.04918
1.48E+09,16,2,1,0.811,3.734,3.077,116.27,0.081,-0.017,0.65,3.038,101.96,0.445,4.38,153.38,0.093,3.794,47.68,113.87,4.305,1.20341
1.48E+09,17,2,1,0.844,3.858,3.191,118.39,0.078,-0.021,0.65,3.086,103.72,0.492,4.477,152.38,0.106,4.97,72.39,117.98,4.305,1.34661
1.48E+09,18,2,1,0.868,3.942,3.252,120.31,0.077,-0.025,0.658,3.115,106.62,0.517,4.606,151.7,0.115,4.039,61.77,122.19,4.305,1.4553
1.48E+09,19,2,1,0.885,3.999,3.291,121.62,0.077,-0.028,0.659,3.12,107.04,0.546,4.637,150.96,0.116,4.035,62.2,124.25,4.305,1.53474
1.48E+09,20,2,1,0.895,4.035,3.313,122.25,0.077,-0.029,0.657,3.117,107.07,0.565,4.66,150.22,0.117,4.033,62.39,125.73,4.736,1.58375
1.48E+09,21,2,1,0.9,4.055,3.324,122.21,0.077,-0.029,0.656,3.113,106.96,0.581,4.687,148.28,0.12,4.034,62.38,126.29,4.736,1.60943
1.48E+09,22,2,1,0.902,4.065,3.328,121.59,0.077,-0.029,0.68,3.198,108.75,0.492,4.541,157.94,0.25,5.378,115.3,126.01,4.736,1.62058
1.48E+09,23,2,1,0.902,4.077,3.356,120.57,0.074,-0.027,0.653,3.142,106.92,0.581,4.703,145.81,0.131,4.041,61.85,125.28,4.736,1.62536
1.48E+09,0,3,1,0.873,3.995,3.27,119.2,0.076,-0.027,0.676,3.189,109.05,0.442,4.447,157.58,0.25,5.391,115.55,124.27,4.736,1.49191
1.48E+09,1,3,1,0.871,4.011,3.303,117.87,0.073,-0.025,0.647,3.148,107,0.537,4.645,144.05,0.137,4.042,61.14,123.52,4.736,1.49103
1.48E+09,2,3,1,0.859,4.026,3.317,116.69,0.07,-0.024,0.574,2.972,107.2,0.587,4.651,135.93,0.142,4.305,74.59,123.06,4.736,1.45565
1.48E+09,3,3,1,0.842,4.038,3.327,115.68,0.066,-0.022,0.528,2.886,106.14,0.594,4.628,134.68,0.156,4.372,70.69,122.8,4.736,1.40277
1.48E+09,4,3,1,0.821,4.044,3.327,114.84,0.063,-0.021,0.475,2.761,107.98,0.668,4.32,118.79,0.022,5.004,-72.42,122.79,4.736,1.33565
1.48E+09,5,3,1,0.8,4.045,3.304,114.13,0.063,-0.021,0.43,2.604,107.82,0.629,4.554,125.75,0.242,3.115,50.43,122.96,4.736,1.26851
1.48E+09,6,3,1,0.781,4.057,3.308,113.52,0.06,-0.02,0.403,2.538,106.86,0.623,4.55,125.1,0.241,3.135,50.17,123.33,4.736,1.21256
1.48E+09,7,3,1,0.773,4.059,3.298,112.7,0.06,-0.019,0.415,2.572,106.18,0.651,4.341,115.72,0.018,5.107,-71.73,123.5,4.736,1.18843
1.48E+09,8,3,1,0.778,4.049,3.277,111.56,0.063,-0.018,0.467,2.734,104.17,0.536,4.652,135.1,0.314,3.768,54.57,123.57,4.736,1.20089
1.48E+09,9,3,1,0.794,4.042,3.265,110.15,0.066,-0.018,0.501,2.794,100.75,0.538,4.651,135.52,0.3,3.826,50.01,123.69,4.736,1.24863
1.48E+09,10,3,1,0.822,4.05,3.273,108.44,0.071,-0.016,0.547,2.894,99.21,0.518,4.681,139.45,0.309,3.899,48.29,123.87,4.736,1.3409
1.48E+09,11,3,1,0.862,4.081,3.307,106.48,0.076,-0.015,0.625,3.082,98.17,0.458,4.581,138.88,0.207,5.936,152.13,124.12,4.736,1.48586
1.48E+09,12,3,1,0.912,4.137,3.363,104.37,0.081,-0.013,0.669,3.151,96.23,0.457,4.563,140.6,0.229,5.966,151.85,124.39,4.736,1.68605
1.48E+09,13,3,1,0.97,4.225,3.46,102.43,0.083,-0.011,0.708,3.236,95.19,0.474,4.635,139.05,0.255,5.999,151.63,124.29,4.736,1.9479
1.48E+09,14,3,1,1.034,4.339,3.572,100.68,0.086,-0.01,0.776,3.4,93.33,0.502,4.97,146.1,0.23,4.981,127.5,123.56,4.736,2.27314
1.48E+09,15,3,1,1.101,4.457,3.674,98.87,0.09,-0.009,0.825,3.495,94.04,0.565,5.106,142.38,0.46,4.713,48.74,88.08,4.736,2.64736
1.48E+09,16,3,1,1.171,4.589,3.804,97.06,0.091,-0.007,0.871,3.603,92.77,0.589,5.203,142.16,0.448,4.669,52.69,84.93,5.209,3.08339
1.48E+09,17,3,1,1.248,4.733,3.926,95.3,0.094,-0.006,0.937,3.748,90.78,0.628,5.324,139.88,0.532,5.095,48.61,83.85,5.209,3.61212
1.48E+09,18,3,1,1.361,4.943,4.108,93.68,0.098,-0.005,1.002,3.881,91.56,0.634,5.356,51.61,0.579,5.439,145.02,85.87,5.73,4.48645
1.48E+09,19,3,1,1.463,5.124,4.258,91.98,0.102,-0.003,1.123,4.128,89.03,0.433,4.714,40.21,0.433,6.599,54.21,90.01,5.73,5.37395
1.48E+09,20,3,1,1.581,5.309,4.425,90.25,0.106,0,1.248,4.323,86.74,0.551,5.585,41.64,0.509,7.148,95.2,90.13,5.73,6.50238
1.48E+09,21,3,1,1.71,5.495,4.566,88.82,0.113,0.004,1.41,4.581,85.36,0.44,7.208,55.54,0.423,5.219,36.56,90.1,6.303,7.87329
1.48E+09,22,3,1,1.84,5.672,4.687,87.5,0.121,0.01,1.558,4.77,82.74,0.623,7.56,115.38,0.365,7.282,45.91,90.36,6.303,9.40953
1.48E+09,23,3,1,1.959,5.843,4.837,85.95,0.124,0.015,1.719,5.007,80.8,0.568,7.518,122.07,0.349,8.575,86.89,88.77,6.303,10.9875
1.48E+09,0,4,1,2.065,5.953,4.904,84.33,0.131,0.022,1.868,5.161,79.62,0.484,8.67,106.16,0.334,7.627,119.81,86.86,6.934,12.4386
1.48E+09,1,4,1,2.139,6.036,4.957,83.14,0.136,0.027,1.927,5.217,78.9,0.551,8.719,105.54,0.34,7.627,118.77,86.06,6.934,13.5322
1.48E+09,2,4,1,2.18,6.108,5.003,82.51,0.136,0.03,1.952,5.254,78.59,0.609,8.771,105.09,0.598,5.667,134.62,86.28,6.934,14.2236
1.48E+09,3,4,1,2.206,6.173,5.044,82.26,0.136,0.031,1.961,5.279,78.43,0.889,7.096,117.34,0.241,8.727,46.05,87.07,6.934,14.7199
1.48E+09,4,4,1,2.224,6.244,5.113,82.3,0.131,0.031,1.935,5.286,77.49,0.976,7.222,115.37,0.244,8.756,46.31,88.19,6.934,15.1331
1.48E+09,5,4,1,2.235,6.311,5.171,82.45,0.128,0.031,1.876,5.233,77.19,1.131,7.449,106.62,0.223,7.169,32.93,89.12,7.627,15.4472
1.48E+09,6,4,1,2.307,6.444,5.261,82.56,0.129,0.032,1.889,5.246,76.98,1.237,7.637,104.37,0.238,7.163,32.6,89.33,7.627,16.8053
1.48E+09,7,4,1,2.288,6.469,5.275,82.63,0.126,0.031,1.844,5.222,77.61,1.246,7.661,103.76,0.271,7.627,47.51,88.88,7.627,16.5938
1.48E+09,8,4,1,2.254,6.469,5.27,82.68,0.122,0.029,1.751,5.101,76.38,1.318,7.643,102.43,0.261,7.627,47.58,87.89,7.627,16.1043
1.48E+09,9,4,1,2.209,6.449,5.249,82.72,0.119,0.027,1.702,5.084,77.65,1.288,7.599,102.02,0.249,7.628,47.68,86.62,7.627,15.4198
1.48E+09,10,4,1,2.156,6.413,5.218,82.77,0.116,0.024,1.656,5.053,77.42,1.064,7.046,113.99,0.688,8.833,73.46,85.37,7.627,14.6068
1.48E+09,11,4,1,2.102,6.368,5.181,82.85,0.113,0.021,1.498,4.765,78.71,1.375,7.452,95.69,0.289,6.935,46.15,84.33,7.627,13.7868
1.48E+09,12,4,1,2.049,6.318,5.144,82.99,0.11,0.019,1.462,4.754,79.93,1.326,7.373,95.74,0.278,6.935,46.18,83.55,7.627,12.9975
1.48E+09,13,4,1,2.014,6.259,5.101,83.23,0.109,0.016,1.475,4.775,81.21,1.167,8.099,87.67,0.271,6.935,46.25,83.01,7.627,12.44
1.48E+09,14,4,1,2.002,6.199,5.064,83.49,0.111,0.014,1.563,4.925,82.15,0.776,8.79,84,0.455,7.627,105.46,82.58,7.627,12.1744
1.48E+09,15,4,1,2.016,6.152,5.022,83.75,0.116,0.012,1.669,5.069,82.6,0.748,8.77,83.28,0.432,7.215,119.42,82.2,6.934,12.2516
1.48E+09,16,4,1,2.052,6.125,4.996,84.04,0.123,0.011,1.752,5.121,83.32,0.739,8.751,82.79,0.291,7.627,119.1,81.83,6.934,12.6374
1.48E+09,17,4,1,2.108,6.141,5.02,84.43,0.127,0.009,1.829,5.209,83.88,0.518,8.888,63.58,0.439,8.728,110.04,81.44,6.934,13.3714
1.48E+09,18,4,1,2.175,6.205,5.114,85.02,0.127,0.007,1.91,5.314,85.55,0.544,8.856,62.39,0.474,8.728,111.55,81.07,6.934,14.3832
1.48E+09,19,4,1,2.239,6.288,5.203,85.71,0.127,0.006,1.891,5.283,85.05,0.741,8.706,72.71,0.561,8.225,120.91,80.61,6.934,15.446
1.48E+09,20,4,1,2.294,6.361,5.272,86.73,0.128,0.004,1.887,5.293,86.18,0.773,8.705,72.6,0.628,8.244,121.46,80.34,6.934,16.4024
1.48E+09,21,4,1,2.337,6.426,5.331,88.08,0.128,0.003,1.875,5.3,85.86,0.797,8.708,72.99,0.704,8.266,122.09,80.5,7.627,17.1971
1.48E+09,22,4,1,2.375,6.491,5.385,89.69,0.127,0.001,1.869,5.307,86.2,0.814,8.711,73.79,0.792,8.295,122.73,81.19,7.627,17.9405
1.48E+09,23,4,1,2.41,6.561,5.438,91.5,0.127,0,1.855,5.304,86.42,0.827,8.714,74.94,0.798,8.088,120.25,82.73,7.627,18.6724
1.48E+09,0,5,1,2.444,6.632,5.49,93.36,0.127,-0.001,1.834,5.291,86.75,1.218,6.985,125.93,0.714,8.743,68.54,86.45,7.627,19.4108
1.48E+09,1,5,1,2.478,6.695,5.531,94.92,0.128,-0.001,1.822,5.261,86.67,1.47,7.408,113.07,0.526,9.514,135.04,107.73,7.627,20.1442
1.48E+09,2,5,1,2.505,6.741,5.557,95.9,0.129,0,1.829,5.262,85.38,1.516,7.409,114.2,0.567,9.563,134.88,108.72,7.627,20.727
1.48E+09,3,5,1,2.52,6.766,5.567,96.36,0.13,0.002,1.866,5.312,84.58,1.415,7.275,122.51,0.592,9.603,134.69,109.08,7.627,21.0537
1.48E+09,4,5,1,2.527,6.773,5.563,96.4,0.131,0.005,1.868,5.285,83.92,1.555,7.616,123.95,0.443,8.772,60.85,109.05,7.627,21.1928
1.48E+09,5,5,1,2.529,6.766,5.553,96.13,0.132,0.009,1.911,5.33,82.3,1.581,7.71,122.23,0.178,8.39,48.19,108.82,7.627,21.2044
1.48E+09,6,5,1,2.533,6.756,5.542,95.62,0.133,0.013,1.918,5.313,81.32,1.581,7.717,122.24,0.164,8.39,47.59,108.49,7.627,21.2401
1.48E+09,7,5,1,2.547,6.747,5.534,94.93,0.134,0.017,1.978,5.401,81.24,1.525,7.675,124.36,0.422,4.79,8.16,108.1,7.627,21.4469
1.48E+09,8,5,1,2.581,6.748,5.537,94.11,0.137,0.022,2.027,5.415,79.98,1.532,7.732,124.12,0.43,4.928,6.14,107.51,7.627,22.0266
1.48E+09,9,5,1,2.544,6.642,5.449,93.33,0.139,0.025,2.049,5.392,79.4,1.449,7.603,125.75,0.203,6.528,11.49,106.54,7.627,21.0634
1.48E+09,10,5,1,2.66,6.734,5.533,92.56,0.144,0.03,2.138,5.459,78.32,1.522,7.749,125.07,0.237,6.617,13.14,105.76,7.627,23.3471
1.48E+09,11,5,1,2.769,6.821,5.611,91.9,0.148,0.035,2.222,5.526,77,1.597,7.857,124.41,0.36,4.543,-2.98,105.14,7.627,25.6265
1.48E+09,12,5,1,2.899,6.943,5.713,91.5,0.153,0.039,2.308,5.606,76.17,1.693,8.005,123.67,0.388,4.587,-2.96,105.58,8.39,28.5917
1.48E+09,13,5,1,3.03,7.049,5.8,91.17,0.16,0.043,2.519,5.824,78.24,1.616,8.157,126.79,0.407,4.692,-3.97,105.49,8.39,31.7109
1.48E+09,14,5,1,3.169,7.157,5.882,91.12,0.168,0.045,2.703,5.995,80.04,1.58,8.314,128.55,0.432,4.738,-3.78,105.3,8.39,35.2186
1.48E+09,15,5,1,3.308,7.301,6.021,91.5,0.169,0.044,2.818,6.123,80.34,1.657,8.5,128.72,0.449,4.815,-3.49,106.11,8.39,39.148
1.48E+09,16,5,1,3.444,7.439,6.123,91.94,0.175,0.045,2.908,6.189,80.28,1.531,8.248,126.27,0.882,10.534,133.48,107.03,8.39,43.2351
1.48E+09,17,5,1,3.583,7.572,6.21,92.48,0.183,0.045,3.101,6.36,82.31,1.718,8.944,130.55,0.487,4.963,-2.94,108.17,8.39,47.6322
1.48E+09,18,5,1,3.732,7.711,6.294,93.24,0.193,0.045,3.288,6.51,84.24,1.684,9.176,133.02,0.501,5.019,-2.77,110.12,9.229,52.6248
1.48E+09,19,5,1,3.86,7.873,6.398,94.73,0.198,0.04,3.397,6.606,86.41,1.731,9.586,133.21,0.52,4.898,-1.94,112.75,9.229,57.4792
1.48E+09,20,5,1,3.947,8.089,6.598,96.83,0.188,0.031,3.377,6.722,88.47,1.875,10.293,130.92,0.71,5.491,7.32,114.87,9.229,61.7483
1.48E+09,21,5,1,4.025,8.298,6.765,98.98,0.183,0.021,3.366,6.816,90.22,2.024,10.544,130.03,0.749,5.488,8.64,116.05,9.229,65.8721
1.48E+09,22,5,1,4.099,8.471,6.899,100.81,0.179,0.012,3.339,6.889,92.14,2.194,10.283,130.51,0.429,7.905,26.06,116.25,10.152,69.7407
1.48E+09,23,5,1,4.155,8.617,7.044,102.23,0.172,0.004,3.255,6.896,94.57,2.332,10.841,125.9,0.953,5.856,18.78,115.47,10.152,72.8944
1.48E+09,0,6,1,3.873,8.363,6.82,103.18,0.165,-0.004,3.199,6.878,99.18,1.919,10.855,126.28,0.873,5.592,19.36,113.94,10.152,61.4686
1.48E+09,1,6,1,3.958,8.5,6.968,103.66,0.16,-0.01,3.206,6.969,101.12,1.677,11.692,117.75,1.176,8.73,140.69,112.37,10.152,65.2479
1.48E+09,2,6,1,4.039,8.604,7.057,103.92,0.16,-0.016,3.212,6.968,102.29,1.786,11.722,114.8,1.076,9.738,136.39,111.09,10.152,68.7772
1.48E+09,3,6,1,4.097,8.68,7.118,104.17,0.159,-0.023,3.213,6.999,103.47,1.871,11.745,112.01,1.196,8.564,142.76,110.02,10.152,71.3917
1.48E+09,4,6,1,4.127,8.716,7.151,104.42,0.158,-0.03,3.209,6.999,104.96,1.91,11.755,109.39,1.13,9.315,140.14,108.73,10.152,72.7415
1.48E+09,5,6,1,4.135,8.729,7.162,104.6,0.157,-0.037,3.228,7.037,106.25,1.916,11.776,106.77,0.952,9.931,135.36,106.96,10.152,73.1327
1.48E+09,6,6,1,4.153,8.772,7.189,104.91,0.155,-0.044,3.234,7.035,106.77,1.963,11.82,104.9,0.801,10.152,131.85,105.76,10.152,74.1342
1.48E+09,7,6,1,4.172,8.819,7.215,105.27,0.154,-0.05,3.234,7.026,107.82,2.027,11.843,103.67,0.763,10.152,131.53,105.54,10.152,75.2149
1.48E+09,8,6,1,4.151,8.827,7.213,105.5,0.151,-0.054,3.15,6.954,109.36,2.035,11.845,102.42,0.725,10.152,131.38,105.19,10.152,74.5272
1.48E+09,9,6,1,4.181,8.883,7.247,105.67,0.15,-0.058,3.194,7.018,110.66,2.102,11.89,101.27,1.397,7.636,61.36,104.49,10.152,76.088
1.48E+09,10,6,1,4.065,8.771,7.166,106.19,0.144,-0.06,3.011,6.788,112.85,2.568,10.065,89.3,0.277,10.152,145.89,103.84,10.152,71.0177
1.48E+09,11,6,1,3.941,8.641,7.075,107.3,0.138,-0.061,2.939,6.721,112.98,2.403,9.94,87.53,1.033,7.573,176.6,103.23,10.152,65.7617
1.48E+09,12,6,1,3.847,8.552,7.017,108.8,0.133,-0.061,2.835,6.649,113.33,2.292,9.739,85.26,1.229,8.059,175.09,101.91,10.152,62.0166
1.48E+09,13,6,1,3.817,8.526,6.994,110.36,0.131,-0.064,2.789,6.58,114.34,2.242,9.674,84.16,1.325,8.43,175.77,100.69,10.152,60.8675
1.48E+09,14,6,1,3.857,8.522,6.946,111.65,0.135,-0.072,2.906,6.649,114.16,2.111,9.652,81.42,1.404,8.702,175.93,99.79,10.152,62.1208
1.48E+09,15,6,1,3.928,8.535,6.947,112.94,0.137,-0.08,3.012,6.732,115.95,2.051,9.563,77.4,1.467,8.864,176.11,98.88,10.152,64.5272
1.48E+09,16,6,1,4.026,8.555,6.961,114.68,0.14,-0.09,3.087,6.721,118.85,2.105,9.577,77.28,1.498,9.08,176.5,97.91,10.152,67.946
1.48E+09,17,6,1,4.153,8.585,6.99,117.06,0.141,-0.102,3.251,6.795,123.04,2.139,9.694,77.54,1.448,9.213,178.75,96.94,10.152,72.5538
1.48E+09,18,6,1,4.256,8.56,6.983,120.33,0.142,-0.116,3.326,6.785,126.87,2.168,9.585,77.51,1.532,9.311,179.08,96.22,10.152,75.9754
1.48E+09,19,6,1,4.331,8.533,6.996,123.96,0.139,-0.126,3.338,6.73,130.42,2.11,9.61,77.99,0.687,10.152,97.5,96.3,10.152,78.4285
1.48E+09,20,6,1,4.36,8.577,7.06,126.36,0.132,-0.128,3.298,6.748,132.84,2.167,9.642,80.3,1.726,9.096,-178.98,96.54,9.229,79.8922
1.48E+09,21,6,1,4.337,8.635,7.126,127.88,0.123,-0.126,2.965,6.467,133.45,2.184,9.652,82.04,2.011,9.013,178.33,97.71,9.229,79.5861
1.48E+09,22,6,1,4.277,8.674,7.175,129.03,0.114,-0.122,2.781,6.349,134.91,2.143,9.681,82.98,2.079,9.001,177.84,99.2,9.229,77.7489
1.48E+09,23,6,1,4.197,8.692,7.204,129.88,0.107,-0.117,2.522,6.106,135.15,2.463,9.607,89.32,2.187,8.984,176.72,100.01,9.229,75.0229
1.48E+09,0,7,1,4.11,8.702,7.225,130.44,0.099,-0.112,2.229,5.8,135.31,2.598,9.451,93.15,2.274,8.899,175.59,100.3,9.229,72.0276
1.48E+09,1,7,1,4.061,8.704,7.224,130.89,0.097,-0.11,2.355,6.055,136.38,2.511,9.474,92.32,2.154,8.936,178.27,100.61,9.229,70.3365
1.48E+09,2,7,1,4.073,8.717,7.222,131.41,0.097,-0.113,2.485,6.188,136.19,2.465,9.628,93.04,2.081,8.984,-179.53,100.93,9.229,70.8585
1.48E+09,3,7,1,4.133,8.76,7.239,132.17,0.1,-0.116,2.727,6.479,136.26,2.35,9.685,90.83,2.029,9.182,-177.89,101.09,10.152,73.3214
1.48E+09,4,7,1,4.22,8.821,7.27,133.39,0.103,-0.121,2.822,6.5,134.4,2.294,9.856,90.94,2.138,9.395,-178.31,101.18,10.152,76.9731
1.48E+09,5,7,1,4.315,8.883,7.301,135.04,0.106,-0.127,3.032,6.726,134.32,2.17,9.585,-176.56,2.17,9.864,88.5,101.28,10.152,81.0433
1.48E+09,6,7,1,4.481,9.001,7.375,136.65,0.111,-0.135,3.199,6.811,135.92,2.197,9.993,88.99,1.945,9.406,-178.55,101.42,10.152,88.5598
1.48E+09,7,7,1,4.529,9.032,7.392,138.31,0.112,-0.138,3.279,6.868,134.4,2.348,10.032,-176.32,2.061,10.049,88.16,176.24,10.152,90.7788
1.48E+09,8,7,1,4.554,9.038,7.402,140.07,0.111,-0.14,3.294,6.876,134.46,2.432,10.107,-176.2,1.993,9.939,88.05,176.84,10.152,91.8448
1.48E+09,9,7,1,4.56,9.019,7.395,141.66,0.111,-0.141,3.313,6.884,134.49,2.489,10.139,-175.91,1.902,9.846,87.48,177.85,10.152,91.8934
1.48E+09,10,7,1,4.567,9.006,7.39,142.75,0.111,-0.142,3.372,6.962,135.36,2.464,10.105,-174.28,1.846,9.753,86.83,178.87,10.152,92.0428
1.48E+09,11,7,1,4.58,8.998,7.391,143.3,0.111,-0.142,3.387,6.97,135.56,2.485,10.108,-174.05,1.824,9.705,86.35,179.49,10.152,92.4854
1.48E+09,12,7,1,4.595,8.99,7.392,143.31,0.111,-0.143,3.403,6.978,135.69,2.486,10.101,-173.86,1.829,9.691,86.01,179.85,10.152,93.0094
