time,hour,day,month,VHM0,VTM10,VTM02,VMDR,VSDX,VSDY,VHM0_WW,VTM01_WW,VMDR_WW,VHM0_SW1,VTM01_SW1,VMDR_SW1,VHM0_SW2,VTM01_SW2,VMDR_SW2,VPED,VTPK,wavepower
1.51488e+09,7,02,01,3.287,7.346,5.949,105.13,0.187,-0.079,3.062,6.398,106.19,0.89,10.405,76.32,0.36,8.026,163.16,99.18,8.39,38.8908
1.51488e+09,8,02,01,3.45,7.468,6.077,104.39,0.195,-0.074,3.275,6.603,103.92,0.568,11.448,76.52,0.414,9.837,61.8,98.45,8.39,43.5551
1.51488e+09,9,02,01,3.615,7.571,6.159,103.6,0.21,-0.068,3.479,6.759,102.05,0.533,7.586,163.46,0.452,11.016,61.13,98.52,8.39,48.4804
1.51489e+09,10,02,01,3.747,7.611,6.185,102.53,0.226,-0.061,3.639,6.817,100.61,0.508,7.552,163.23,0.299,10.748,145.35,98.63,9.229,52.3607
1.51489e+09,11,02,01,3.869,7.619,6.185,101.2,0.244,-0.052,3.773,6.835,99.03,0.723,5.546,169.65,0.33,10.772,145.09,98.55,9.229,55.8845
1.51489e+09,12,02,01,3.994,7.616,6.176,99.68,0.264,-0.04,3.913,6.827,97.76,0.673,5.385,169.47,0.363,10.782,144.93,98.3,9.229,59.5304
1.5149e+09,13,02,01,4.059,7.635,6.191,99.63,0.271,-0.043,3.995,6.84,98.78,0.284,11.479,144.95,0.278,8.049,161.88,99.41,9.229,61.6372
1.5149e+09,14,02,01,4.046,7.683,6.226,100.97,0.263,-0.056,3.976,6.872,100.8,0.306,11.497,145.06,0.249,11.381,48.91,102.2,9.229,61.6281
1.51491e+09,15,02,01,4.011,7.752,6.275,102.6,0.25,-0.07,3.926,6.93,103.43,0.338,10.121,49.88,0.242,12.474,62.61,105.59,9.229,61.1104
1.51491e+09,16,02,01,3.984,7.85,6.345,104.13,0.234,-0.081,3.836,6.965,106.35,0.604,10.906,63.29,0.292,12.576,83.7,107.53,9.229,61.0526
1.51491e+09,17,02,01,3.969,7.977,6.433,105.31,0.219,-0.091,3.708,6.969,109.38,0.769,11.713,77.31,0.738,9.103,63.18,108.5,9.229,61.5741
1.51492e+09,18,02,01,3.956,8.116,6.529,106.06,0.203,-0.098,3.486,6.875,113.54,1.644,8.262,67.32,0.619,11.491,97.5,108.8,9.229,62.2373
1.51492e+09,19,02,01,3.976,8.245,6.665,106.36,0.19,-0.095,3.478,6.97,113.85,1.434,7.733,65.28,1.086,11.662,85.27,108.73,9.229,63.8674
1.51492e+09,20,02,01,4.037,8.317,6.721,106.57,0.191,-0.098,3.591,7.056,112.61,1.3,11.868,92.96,0.73,10.152,77.49,108.51,10.152,66.4172
1.51493e+09,21,02,01,4.012,8.233,6.644,106.95,0.194,-0.101,3.645,7.058,112.19,1.313,11.472,86.93,0.957,6.736,51.47,108.24,10.152,64.9346
1.51493e+09,22,02,01,4.136,8.31,6.693,107.33,0.202,-0.107,3.835,7.2,111.43,0.91,11.847,77.23,0.598,12.935,103.44,107.88,10.152,69.6559
1.51493e+09,23,02,01,4.19,8.275,6.666,108.22,0.207,-0.113,3.911,7.201,111.66,1.003,12.142,82.21,0.695,9.136,62.92,107.64,10.152,71.1856
1.51494e+09,0,03,01,4.24,8.23,6.637,109.3,0.212,-0.119,4.023,7.228,111.52,0.641,12.698,76.9,0.52,10.61,64.53,107.37,9.229,72.4983
1.51494e+09,1,03,01,4.241,8.186,6.61,111.02,0.208,-0.127,3.923,7.091,114.73,1.312,11.179,78.82,0.363,9.013,176.92,107.36,9.229,72.1447
1.51494e+09,2,03,01,4.202,8.118,6.52,113.22,0.205,-0.143,3.819,6.954,118.55,1.627,9.168,72.74,0.316,9.691,177.36,107.55,9.229,70.2356
1.51495e+09,3,03,01,4.135,8.07,6.491,115.34,0.191,-0.15,3.637,6.776,123.19,1.343,7.696,67.05,1.294,11.951,89.63,107.66,9.229,67.6115
1.51495e+09,4,03,01,4.053,8.036,6.481,117.36,0.175,-0.153,3.397,6.567,128.55,2.12,9.32,83.3,0.338,8.078,-168.07,107.63,9.229,64.6829
1.51496e+09,5,03,01,3.964,7.994,6.461,119.46,0.16,-0.156,3.158,6.348,134.68,2.321,9.229,87.8,0.24,10.432,179.73,107.52,9.229,61.5499
1.51496e+09,6,03,01,3.872,7.926,6.388,121.82,0.148,-0.165,3.011,6.227,139.57,2.356,9.029,89.14,0.297,8.71,-166.46,107.37,9.229,58.2265
1.51496e+09,7,03,01,3.787,7.862,6.351,124.4,0.139,-0.166,2.965,6.228,140.78,2.238,8.982,89.31,0.466,8.999,-165.52,107.54,9.229,55.2484
1.51497e+09,8,03,01,3.722,7.811,6.333,127.77,0.131,-0.164,2.842,6.111,143.32,2.216,8.971,91.69,0.707,9.11,-165.29,107.98,8.39,53.0219
1.51497e+09,9,03,01,3.619,7.723,6.276,132.15,0.124,-0.162,2.732,6.014,143.89,2.071,8.907,92.78,1.158,7.643,-158.81,108.63,8.39,49.5632
1.51497e+09,10,03,01,3.588,7.732,6.299,136.89,0.117,-0.16,2.653,5.988,145.16,1.977,8.762,93.03,1.387,8.063,-160.13,109.44,8.39,48.7745
1.51498e+09,11,03,01,3.529,7.724,6.293,140.91,0.111,-0.158,2.517,5.867,143.61,1.855,8.682,92.88,1.51,7.94,-164.25,109.53,8.39,47.1348
1.51498e+09,12,03,01,3.452,7.701,6.261,143.75,0.107,-0.155,2.38,5.707,145.51,1.829,8.583,94.34,1.704,8.349,-163.19,-171.2,8.39,44.9661
1.51498e+09,13,03,01,3.335,7.663,6.185,144.8,0.11,-0.149,2.225,5.552,138.38,1.85,8.1,-165.64,1.658,8.732,93.64,-171.34,8.39,41.7625
1.51499e+09,14,03,01,3.179,7.624,6.147,144.29,0.11,-0.129,1.849,5.105,130.12,1.969,7.807,-169.83,1.62,8.706,94.36,-171.46,8.39,37.7537
1.51499e+09,15,03,01,3.008,7.577,6.114,142.92,0.108,-0.108,1.466,4.571,123.87,1.871,7.597,-169.25,1.695,8.438,97.69,-171.59,8.39,33.593
1.515e+09,16,03,01,2.835,7.519,6.074,141.22,0.104,-0.087,1.223,4.227,115.49,1.845,7.386,-172.07,1.669,8.244,98.38,-171.68,8.39,29.6116
1.515e+09,17,03,01,2.666,7.443,6.009,139.38,0.101,-0.069,0.961,3.782,106.79,1.737,7.234,-172.41,1.672,7.877,98.7,-171.74,8.39,25.9218
1.515e+09,18,03,01,2.504,7.357,5.948,137.54,0.096,-0.052,0.745,3.372,99.11,1.66,7.467,98.32,1.622,7.119,-172.4,-171.82,8.39,22.603
1.51501e+09,19,03,01,2.383,7.2,5.792,134.6,0.098,-0.044,1.007,3.984,99.12,1.506,7.097,-172.11,1.469,7.801,97.09,100.54,8.39,20.0344
1.51501e+09,20,03,01,2.336,6.969,5.585,129.15,0.11,-0.04,1.356,4.58,99.51,1.394,7.064,-171.87,1.182,8.568,96.46,99.9,8.39,18.6343
1.51501e+09,21,03,01,2.462,6.833,5.473,121.48,0.136,-0.039,1.812,5.177,99.71,1.29,7.234,-170.17,0.757,9.813,96.65,99.27,7.627,20.2947
1.51502e+09,22,03,01,2.604,6.66,5.379,113.72,0.164,-0.041,2.226,5.53,99.27,1.192,7.138,-171.39,0.45,10.499,94.32,98.69,7.627,22.1285
1.51502e+09,23,03,01,2.844,6.6,5.372,107.74,0.199,-0.047,2.605,5.72,98.96,1.06,7.148,-170.64,0.221,10.535,64.06,97.87,7.627,26.1577
1.51502e+09,0,04,01,3.229,6.708,5.461,103.42,0.249,-0.057,3.076,5.926,98.55,0.924,7.131,-169.66,0.173,10.463,49.96,95.89,7.627,34.2709
1.51503e+09,1,04,01,3.605,7.014,5.754,101.26,0.262,-0.061,3.476,6.27,98.74,0.828,6.937,-170.71,0.301,10.478,50.47,89.98,7.627,44.6655
1.51503e+09,2,04,01,3.829,7.306,5.972,100.53,0.265,-0.062,3.695,6.528,99.5,0.742,6.61,-170.85,0.524,9.981,49.85,88.94,8.39,52.4864
1.51503e+09,3,04,01,3.941,7.565,6.222,100.48,0.246,-0.057,3.779,6.767,100.06,0.556,10.069,49.28,0.328,11.314,67.59,105.38,8.39,57.5729
1.51504e+09,4,04,01,4.007,7.777,6.375,100.61,0.238,-0.055,3.829,6.934,100.88,0.536,11.429,62.04,0.526,9.394,49.76,107.09,8.39,61.1853
1.51504e+09,5,04,01,4.03,7.927,6.471,100.67,0.232,-0.054,3.811,7.014,101.98,0.922,10.373,60.21,0.422,10.826,145.36,107.72,9.229,63.0834
1.51505e+09,6,04,01,4.015,8.014,6.525,100.65,0.225,-0.052,3.758,7.038,101.96,0.884,10.325,59.36,0.698,11.353,131.79,107.71,9.229,63.3019
1.51505e+09,7,04,01,3.956,8.05,6.546,100.95,0.215,-0.055,3.64,7.016,104.06,0.751,11.499,72.43,0.688,11.444,130.97,107.68,9.229,61.7312
1.51505e+09,8,04,01,3.862,8.045,6.534,101.55,0.203,-0.061,3.441,6.912,106.9,1.366,10.15,73.03,0.656,11.504,130.47,107.71,9.229,58.7958
1.51506e+09,9,04,01,3.839,8.109,6.563,102.25,0.194,-0.069,3.139,6.638,111.32,1.44,10.681,84.24,1.384,7.086,60.35,107.72,9.229,58.5598
1.51506e+09,10,04,01,3.694,8.056,6.508,103.2,0.18,-0.075,2.958,6.559,114.28,1.483,7.1,63.59,1.38,10.685,85.14,107.64,9.229,53.8653
1.51506e+09,11,04,01,3.55,7.967,6.436,104.78,0.165,-0.081,2.563,6.079,119.46,2.147,8.335,77.59,1.118,10.679,118.32,107.82,9.229,49.198
1.51507e+09,12,04,01,3.455,7.907,6.358,106.62,0.155,-0.092,2.27,5.654,126.77,2.564,8.665,89.23,0.317,8.922,173.29,107.35,9.229,46.2492
1.51507e+09,13,04,01,3.368,7.912,6.364,107.88,0.142,-0.092,1.96,5.238,129.59,2.637,8.668,91.75,0.477,8.769,168.01,105.49,9.229,43.9771
1.51507e+09,14,04,01,3.274,7.97,6.423,108.2,0.131,-0.083,1.646,4.874,130.64,2.681,8.602,93.58,0.907,6.74,176.4,102.93,9.229,41.8612
1.51508e+09,15,04,01,3.187,8.046,6.48,108.02,0.122,-0.075,1.298,4.366,127.84,2.707,8.528,95.15,1.068,6.529,172.23,102.2,9.229,40.0443
1.51508e+09,16,04,01,3.109,8.126,6.556,107.57,0.114,-0.066,1.002,3.892,125.06,2.705,8.436,95.63,1.158,6.355,169.35,102.06,9.229,38.487
1.51509e+09,17,04,01,3.031,8.188,6.647,107.07,0.105,-0.056,0.778,3.524,122.43,2.697,8.344,96.3,1.144,6.132,170,101.84,9.229,36.8592
1.51509e+09,18,04,01,3.106,8.408,6.907,106.83,0.096,-0.046,0.527,2.998,119.03,2.847,8.256,97.74,1.122,6.173,174.74,101.62,10.152,39.7458
1.51509e+09,19,04,01,2.958,8.279,6.859,107.13,0.088,-0.039,0.498,3.004,117.27,2.699,8.141,97.4,1.102,6.229,176.48,101.57,9.229,35.4953
1.5151e+09,20,04,01,2.816,8.111,6.737,107.97,0.084,-0.036,0.505,3.05,115.06,2.539,7.993,96.85,1.045,6.097,177.19,101.62,9.229,31.5163
1.5151e+09,21,04,01,2.646,7.87,6.516,109.7,0.083,-0.034,0.514,3.047,112.45,2.337,7.751,96.13,0.659,8.954,-165.99,101.71,9.229,26.9992
1.5151e+09,22,04,01,2.561,7.746,6.392,111.75,0.084,-0.033,0.519,3.011,109.78,2.216,7.586,95.48,1.172,6.77,-173.81,101.68,9.229,24.8939
1.51511e+09,23,04,01,2.494,7.614,6.274,113.38,0.086,-0.032,0.53,3.009,109.24,2.12,7.416,94.57,1.202,6.935,-171.44,101.55,9.229,23.2061
1.51511e+09,0,05,01,2.445,7.49,6.166,113.98,0.088,-0.03,0.531,2.967,105.97,2.059,7.268,93.98,1.207,6.983,-169.96,101.34,8.39,21.9399
1.51511e+09,1,05,01,2.417,7.385,6.081,113.7,0.09,-0.03,0.574,3.062,106.46,2.023,7.192,93.37,1.193,7.021,-168.63,101.23,8.39,21.1398
1.51512e+09,2,05,01,2.397,7.298,6.01,113.13,0.093,-0.03,0.632,3.226,106.48,1.992,7.159,92.87,1.047,6.526,-170.57,101.14,8.39,20.5464
1.51512e+09,3,05,01,2.364,7.222,5.939,112.51,0.095,-0.03,0.649,3.235,107.66,1.983,7.005,93.65,0.652,9.415,-157.15,101.08,8.39,19.7765
1.51512e+09,4,05,01,2.317,7.145,5.859,111.78,0.096,-0.03,0.656,3.227,107.79,1.956,6.945,94.16,0.869,7.763,-155.24,101.13,8.39,18.7953
1.51513e+09,5,05,01,2.26,7.065,5.777,110.97,0.096,-0.03,0.69,3.283,108.16,1.907,6.957,94.25,0.824,7.608,-154.54,101.37,7.627,17.6817
1.51513e+09,6,05,01,2.477,7.394,6.018,110.34,0.103,-0.032,0.765,3.445,108.62,2.104,7.286,94.78,1.058,7.515,-161.53,101.82,8.39,22.2294
1.51514e+09,7,05,01,2.381,7.283,5.913,109.89,0.101,-0.032,0.789,3.509,108.44,2.017,7.267,95.13,0.989,7.336,-161.04,102.59,8.39,20.2314
1.51514e+09,8,05,01,2.299,7.165,5.796,109.52,0.101,-0.032,0.825,3.577,110.37,1.937,7.246,95.32,0.921,7.18,-160.7,103.74,8.39,18.5563
1.51514e+09,9,05,01,2.234,7.037,5.659,109.23,0.104,-0.033,0.936,3.79,108.34,1.837,7.313,95.92,0.858,7.031,-160.51,105.14,8.39,17.2088
1.51515e+09,10,05,01,2.176,6.885,5.51,108.97,0.108,-0.035,0.988,3.849,109.91,1.743,7.39,94.52,0.798,6.885,-160.42,106.18,8.39,15.9742
1.51515e+09,11,05,01,2.125,6.732,5.402,108.65,0.108,-0.035,1.102,4.116,109.55,1.638,7.366,94.45,0.735,6.754,-160.27,106.85,7.627,14.8956
1.51515e+09,12,05,01,2.092,6.592,5.284,108.32,0.112,-0.037,1.191,4.228,109.8,1.559,7.363,94.56,0.672,6.639,-159.78,107.27,7.627,14.1363
1.51516e+09,13,05,01,2.058,6.497,5.182,107.87,0.116,-0.037,1.176,4.166,108.17,1.544,7.27,96.06,0.616,6.5,-159.68,107.58,7.627,13.4834
1.51516e+09,14,05,01,2.005,6.444,5.14,107.32,0.113,-0.034,1.026,3.866,108.78,1.591,7.076,96.81,0.566,6.367,-159.7,107.84,7.627,12.6935
1.51516e+09,15,05,01,1.936,6.402,5.106,106.79,0.108,-0.03,0.928,3.711,107.07,1.616,6.753,100.25,0.521,6.237,-159.75,108.03,7.627,11.7577
1.51517e+09,16,05,01,1.855,6.349,5.038,106.33,0.105,-0.027,0.824,3.484,105.58,1.589,6.617,100.85,0.482,6.089,-159.88,108.17,7.627,10.7051
1.51517e+09,17,05,01,1.767,6.289,4.962,105.91,0.101,-0.024,0.706,3.215,103.56,1.554,6.437,101.24,0.449,5.949,-160.57,108.27,7.627,9.62168
1.51518e+09,18,05,01,1.674,6.229,4.899,105.53,0.095,-0.02,0.629,3.071,102.57,1.493,6.302,101.29,0.415,5.824,-160.61,108.37,7.627,8.55314
1.51518e+09,19,05,01,1.586,6.155,4.807,105.15,0.093,-0.017,0.574,2.926,98.71,1.426,6.191,101.76,0.382,5.713,-160.77,108.48,7.627,7.58631
1.51518e+09,20,05,01,1.504,6.072,4.713,104.75,0.09,-0.013,0.547,2.879,95.97,1.354,6.095,102.02,0.352,5.606,-160.9,108.59,7.627,6.73013
1.51519e+09,21,05,01,1.499,6.111,4.703,104.37,0.091,-0.01,0.528,2.803,93,1.359,6.093,102.15,0.342,5.619,-161.22,108.72,7.627,6.7284
1.51519e+09,22,05,01,1.406,5.984,4.589,104.08,0.087,-0.007,0.476,2.656,90.7,1.282,5.93,102.08,0.319,5.504,-161.51,108.85,6.934,5.7964
1.51519e+09,23,05,01,1.327,5.861,4.466,103.61,0.086,-0.003,0.451,2.579,86.69,1.213,5.802,102.4,0.289,5.428,-160.99,108.98,6.934,5.05719
1.5152e+09,0,06,01,1.249,5.715,4.342,102.99,0.083,0,0.432,2.532,86.29,1.14,5.662,101.96,0.266,5.348,-161.42,109.12,6.934,4.36855
1.5152e+09,1,06,01,1.179,5.596,4.23,102.24,0.08,0.003,0.378,2.35,79.82,1.088,5.469,101.71,0.245,5.274,-161.95,109.28,6.934,3.81155
1.5152e+09,2,06,01,1.116,5.503,4.15,101.29,0.075,0.008,0.35,2.279,74.51,1.035,5.352,101.46,0.219,5.171,-160.89,109.43,6.934,3.35833
1.51521e+09,3,06,01,1.058,5.419,4.078,100.11,0.071,0.012,0.309,2.141,69.85,0.992,5.219,100.5,0.195,5.028,-159.59,109.54,6.303,2.97226
1.51521e+09,4,06,01,1.005,5.344,4.021,98.76,0.065,0.016,0.262,1.967,63.95,0.87,5.294,113.7,0.427,4.306,44.08,109.63,6.303,2.64481
1.51521e+09,5,06,01,0.956,5.277,3.978,97.3,0.059,0.018,0.234,1.893,58.3,0.821,5.193,113.46,0.427,4.272,43.89,109.7,6.303,2.36319
1.51522e+09,6,06,01,1.015,5.504,4.199,95.89,0.053,0.019,0.193,1.752,52.06,0.856,5.317,114.39,0.508,4.471,45.51,109.75,6.303,2.77848
1.51522e+09,7,06,01,0.956,5.39,4.087,93.99,0.051,0.023,0.21,1.822,47.6,0.746,5.349,108.01,0.489,4.579,45.35,109.75,6.303,2.4138
1.51523e+09,8,06,01,0.911,5.279,3.949,91.54,0.049,0.029,0.238,1.914,43.18,0.696,5.276,107.79,0.474,4.673,45.37,109.76,5.73,2.14676
1.51523e+09,9,06,01,0.879,5.166,3.802,88.82,0.049,0.036,0.261,1.955,38.27,0.655,5.216,107.55,0.463,4.761,46.34,109.79,5.73,1.95582
1.51523e+09,10,06,01,0.854,5.044,3.659,85.84,0.048,0.043,0.294,2.053,33.38,0.62,5.148,107.22,0.446,4.835,47.8,109.81,5.73,1.80255
1.51524e+09,11,06,01,0.834,4.912,3.525,82.53,0.045,0.051,0.334,2.165,29.56,0.58,5.177,107.46,0.439,4.718,50.2,109.83,5.73,1.67412
1.51524e+09,12,06,01,0.817,4.775,3.404,78.75,0.042,0.058,0.366,2.245,25.22,0.546,5.175,107.38,0.432,4.602,51.51,109.84,5.73,1.56176
1.51524e+09,13,06,01,0.799,4.656,3.317,75.03,0.038,0.062,0.364,2.217,20.15,0.513,5.184,107.34,0.436,4.413,52.43,109.84,5.73,1.45647
1.51525e+09,14,06,01,0.778,4.557,3.254,71.56,0.033,0.064,0.365,2.233,15.85,0.46,5.42,108.41,0.435,4.093,54.54,109.82,5.209,1.35156
1.51525e+09,15,06,01,0.756,4.467,3.199,68.1,0.028,0.065,0.369,2.258,13.08,0.459,4.151,56.02,0.424,5.442,109.1,109.79,5.209,1.251
1.51525e+09,16,06,01,0.734,4.379,3.146,64.49,0.023,0.066,0.351,2.197,8.24,0.463,4.053,54.45,0.397,5.464,108.94,109.72,5.209,1.15601
1.51526e+09,17,06,01,0.714,4.293,3.097,60.66,0.018,0.066,0.353,2.219,3.17,0.459,3.988,53.78,0.373,5.461,108.79,109.62,5.209,1.07239
1.51526e+09,18,06,01,0.695,4.209,3.052,56.63,0.014,0.067,0.349,2.211,-0.29,0.482,3.975,56.71,0.314,5.813,111.66,109.48,4.736,0.996196
1.51527e+09,19,06,01,0.683,4.108,2.994,51.54,0.01,0.069,0.371,2.274,-2.5,0.421,4.075,64.06,0.292,5.831,111.51,109.3,4.736,0.939005
1.51527e+09,20,06,01,0.68,3.994,2.934,45.2,0.005,0.073,0.396,2.319,-5.26,0.456,3.982,57,0.271,5.904,111.22,109.08,4.736,0.904945
1.51527e+09,21,06,01,0.694,3.931,2.949,38.4,0.002,0.073,0.432,2.441,-7.38,0.331,4.58,72.39,0.257,5.96,110.97,14.38,4.305,0.927722
1.51528e+09,22,06,01,0.699,3.817,2.883,30.88,-0.002,0.081,0.471,2.508,-8.79,0.308,4.536,74.76,0.237,5.937,111.4,10.45,4.305,0.913845
1.51528e+09,23,06,01,0.71,3.725,2.854,23.13,-0.007,0.085,0.505,2.563,-11.69,0.294,4.555,74.39,0.253,3.448,31.75,6.85,4.305,0.920108
1.51528e+09,0,07,01,0.727,3.661,2.846,15.75,-0.012,0.089,0.545,2.653,-13.94,0.314,3.688,37.61,0.287,4.53,75.9,3.83,3.914,0.948123
1.51529e+09,1,07,01,0.749,3.628,2.855,9.32,-0.017,0.093,0.583,2.725,-15.95,0.321,3.783,35.82,0.274,4.559,75.39,1.39,3.914,0.997303
1.51529e+09,2,07,01,0.777,3.637,2.904,4.11,-0.02,0.094,0.618,2.809,-17.57,0.351,3.957,35.52,0.239,4.564,79,0.21,3.914,1.07592
1.51529e+09,3,07,01,0.812,3.675,2.959,0,-0.024,0.096,0.659,2.904,-19.48,0.438,4.193,46.71,0.13,6.629,110,-1.72,3.914,1.18731
1.5153e+09,4,07,01,0.853,3.728,3.015,-3.56,-0.028,0.1,0.7,2.986,-21.54,0.453,4.268,43.26,0.119,6.653,110.26,-4.64,3.914,1.32914
1.5153e+09,5,07,01,0.898,3.794,3.075,-6.61,-0.033,0.103,0.757,3.098,-22.53,0.426,4.229,38.62,0.163,5.53,83.81,-5.1,4.305,1.49915
1.5153e+09,6,07,01,0.947,3.888,3.179,-9.24,-0.036,0.101,0.785,3.166,-25.48,0.503,4.479,37.25,0.055,5.317,-73.4,-4.34,4.305,1.70853
1.51531e+09,7,07,01,1.002,3.979,3.26,-11.89,-0.04,0.105,0.852,3.301,-25.68,0.496,4.57,37.52,0.076,5.333,-73.28,-8.71,4.305,1.95752
1.51531e+09,8,07,01,1.061,4.075,3.336,-14.37,-0.045,0.109,0.908,3.396,-27.38,0.517,4.693,34.55,0.086,5.019,-86.37,-12.3,4.305,2.24778
1.51532e+09,9,07,01,1.123,4.193,3.456,-16.56,-0.047,0.107,0.961,3.512,-28.83,0.543,4.823,31.6,0.11,5.1,-86.48,-9.75,4.736,2.59108
1.51532e+09,10,07,01,1.188,4.305,3.549,-18.87,-0.051,0.111,1.024,3.628,-30.67,0.565,4.923,29.09,0.119,5.353,-88.09,-13.38,4.736,2.97716
